entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30283481,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,-101990.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,111367.0,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,-211699.0,Ãrsrapport,24069.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,25508.0,1439.0,Aalborg,2016-01-01,2016-12-31,-23850.0,-125840.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,-101990.0,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,,
30283481,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,-23850.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,,
30283481,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,803543.0,0.0,125000.0,133939.0,803543.0,669604.0,787500.0,787500.0,787500.0,8043.0,8939.0,79523.0,669604.0,575081.0,16043.0,15000.0,8000.0,,,,
30283481,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,125000.0,,,,,,,,,,,,,,,,,
30283481,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,8939.0,,,,,,,,,,,,,,,,,
30283481,2017-01-01,2017-01-01,c570,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,-8258157.0,9045657.0,,
30283481,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,19041.0,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,0.0,Ãrsrapport,25590.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,25927.0,337.0,Aalborg,2016-01-01,2016-12-31,-6886.0,-6886.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,0.0,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
30283481,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,-6886.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,,
30283481,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,-6886.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,,
30283481,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2QzLzhlLzIyL2FkOTItNDI1MC05ZmFiLTJlZmFkZGQ3ZjhiMA.pdf,http://regnskaber.virk.dk/18438203/ZG9rdW1lbnRsYWdlcjovLzAzLzc4Lzc4LzQyLzEyLzkzNjItNGM1OS1hYWY5LTVkZjcyNDUzNGI0Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Hobro,9500.0,31.0,Adelgade,9000 Aalborg,Granvej 2,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ideapoint ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-17,2007-02-27,2018-05-22,Statsautoriseret revisor,,20222670.0,30283481.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ideapoint ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,JÃ¸rn Sondrup,JÃ¸rn Sondrup,Spar Nord Bank A/S,Ideapoint ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-12-31,2017-01-01,true,2018-05-17,Aalborg,,urn:ofk:oid:25524348,indberetninger-20180424,2.5118406,30283481.0,AWOQ6K6ix8uVRSOdgxp5,2018-05-24T06:49:39.114Z,2018-05-24T06:49:17.715Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-39-KW,2018-05-24T06:49:17.860Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
