entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
26864631,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,174800.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,63168.0,2017-05-23,2002-11-05,2017-05-31,0.0,Statsautoriseret revisor,Ingen.,-31000.0,-184823.0,-10571.0,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-9886.0,2311245.0,Aalborg,2015-01-01,2015-12-31,1867997.0,2105965.0,-195394.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,-237968.0,184823.0,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,
26864631,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,31000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,
26864631,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,1836997.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,
26864631,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,5367057.0,1334625.0,125000.0,0.0,5357610.0,5367057.0,9447.0,3496935.0,0.0,3496935.0,1.0,3496935.0,183945.0,0.0,31000.0,5201610.0,183945.0,9447.0,351552.0,0.0,351552.0,9447.0,,
26864631,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,
26864631,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,5201610.0,,,,,,,,,,,,,,,,,,,
26864631,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,31000.0,,,,,,,,,,,,,,,,,,,
26864631,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,-5684.0,110074.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-05-23,2002-11-05,2017-05-31,-3638.0,Statsautoriseret revisor,Ingen.,-31000.0,0.0,-32736.0,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-1760542.0,5154.0,Aalborg,2015-01-01,2015-12-31,-1896152.0,-1791762.0,-36374.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,-104390.0,0.0,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
26864631,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,
26864631,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzBhLzQzL2E0LzcwMWYtNDJmOS05NTI3LTc5ODczZDNlODkyYQ.pdf,http://regnskaber.virk.dk/13646862/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzEzLzc0L2ZhL2FiNzQtNDFhNi04ZGY1LWI4NDMwYzUyZjNlNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,15.0,Prinsensgade,9220 Aalborg Ãst,Lemvigvej 77,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i K3 Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-23,2002-11-05,2017-05-31,,Statsautoriseret revisor,Ingen.,-31000.0,,,20222670.0,26864631.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K3 Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kim Krogh Kristensen,Kim Krogh Kristensen,Nordea Bank,K3 Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,-1896152.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,14.0,2016-01-01,true,2017-05-23,BrÃ¸nderslev,,,urn:ofk:oid:24115924,indberetninger-20180424,2.5118535,26864631.0,,2018-03-29T02:17:52.705Z,2017-06-06T12:29:40.127Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-56-CG,2017-06-06T12:29:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,
