entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
33053843,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",80000.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",251380.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,68824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,68824.0,4.0,42210.0,1217187.0,1352368.0,6365.0,3034.0,33000.0,89640.0,92971.0,14490.0,20816.0,1169697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,68824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",400204.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,800600.0,250451.0,0.0,80000.0,750989.0,5245.0,16241.0,81658.0,49611.0,301660.0,800600.0,400396.0,81658.0,301660.0,49611.0,225581.0,49611.0,320204.0,0.0,318738.0,19880.0,198878.0,20061.0,53216.0,177392.0,,,,,,,,,,,,,
33053843,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",80000.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",320204.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053843,2016-01-01,2016-01-01,c160,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226489.0,276100.0,,,,,,,,,,,
33053843,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzAwLzU5LzM4LzdhZTAtNDhmZS1iNTYxLWQ2NTdlZmQ3MWNhZA.pdf,http://regnskaber.virk.dk/34835033/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2LzAxLzg5LzBkNDAtNDlkMC04YzRhLTZjMzY0NDM4MjE2OQ.xml,Randers,8900.0,16.0,Ãstervold,Auning,8963.0,B,Centervej 21,"8500, Grenaa","Ãsterbrogade, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-07,2017-04-07,2010-06-29,2017-05-17,31200.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",80000.0,33053843.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for AUNING MALERFIRMA ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene Rasmussen,Lene Nielsen Rasmussen,Spar Nord Randers,AUNING MALERFIRMA ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Auning,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-12-31,2016-01-01,2017-04-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23919728,indberetninger-20180424,2.5097454,33053843.0,,2018-03-28T05:54:11.708Z,2017-05-23T08:20:25.874Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-83-WZ,2017-05-23T08:20:26.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
