entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,ShorttermTradePayables
30361601,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,400000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,-70993.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,329007.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,-11145.0,347525.0,399.0,399.0,335981.0,-11145.0,6974.0,,,,,,,,,,,,,,,,
30361601,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,1212939.0,192496.0,125000.0,192496.0,1198965.0,1212939.0,13974.0,1020443.0,1020443.0,700000.0,320443.0,400000.0,673965.0,13974.0,6974.0,7000.0
30361601,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,325324.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,-19404.0,349123.0,215.0,215.0,329504.0,-19404.0,4180.0,,,,,,,,,,,,,,,,
30361601,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,347000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,-21676.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,,,,,,,,,,,,,,,,
30361601,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNkLzdmLzNmL2U4OTAtNDgxNS05M2E2LTY2Mjc4NDFhZjE4Yw.pdf,http://regnskaber.virk.dk/10616303/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzlmLzA5LzdiL2Y5YzctNGYwNC1iZTczLWE2ZjlkOWU2NjYwMw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Kolding,6000.0,13.0,Solbakken,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-24,2019-03-24,2019-03-24,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,32285201.0,30361601.0,32285201.0,mne29425,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Michael Mikkelsen,Michael Mikkelsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Alment Praktiserende LÃ¦ge Michael Mikkelsen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-24,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26887234,indberetninger-20180424,2.5117297,30361601.0,AWm-S13xRYGX6_YTGRDp,2019-03-27T08:37:36.688Z,2019-03-27T08:36:43.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-62-BR,2019-03-27T08:36:43.654Z,,,,,,,,1133468.0,88902.0,125000.0,88902.0,1124289.0,1133468.0,9179.0,1044566.0,1044566.0,700000.0,344566.0,347000.0,652289.0,9179.0,2180.0,6999.0
