entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
31282020,2012-10-01,2012-10-01,c456,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,125000.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2012-10-01,c474,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,613381.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2012-10-01,c477,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,250000.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2013-09-30,c123,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,151556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,151556.0,41850.0,301266.0,57367.0,202049.0,259416.0,50493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2013-09-30,c475,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,151556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2012-10-01,2013-09-30,c478,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2013-09-30,2013-09-30,c4,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,889937.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,4886555.0,8762.0,125000.0,121356.0,76425.0,4765199.0,4886555.0,3357005.0,2837686.0,2761261.0,4765199.0,4000.0,52594.0,4765199.0,639613.0,639613.0,764937.0,519319.0,246274.0,194826.0,112594.0,60000.0,60700.0,13519.0,,
31282020,2013-09-30,2013-09-30,c452,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,125000.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282020,2013-09-30,2013-09-30,c476,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8vcGRmcy8zMTI4MjAyMDtBcFM0Mjg0MjU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/02028213/Y3ZyLmRrOi8veGJybHMvWC03RkQ2MzFERS0yMDE1MDIyN18xMzM4MDhfMTQ3.xml,Brande,7330.0,7400 Herning,Industrivej Nord 15,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-23,2015-01-23,2008-02-28,2015-02-27,40835.0,764937.0,31282020.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for STG 14 ApS.,Ãrsrapport,0.0,248037.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,STG 14 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-23,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19389543,indberetninger-20180424,2.5097342,31282020.0,,2018-03-30T13:46:24.351Z,2015-02-27T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-364.498,2015-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
