entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
13140170,2015-01-01,2015-12-31,c176,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,2234.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",12079.0,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,-3701924.0,-2516132.0,3789479.0,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,56644.0,-85824.0,53853.0,Gladsaxe,163044.0,2015-01-01,2015-12-31,41271.0,55584.0,87555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,6305611.0,false,2017-02-09,KÃ¸benhavn,14697.0,-14313.0,RevisionspÃ¥tegning,3467539.0,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,,
13140170,2015-01-01,2015-12-31,c197,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,41271.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,,
13140170,2015-12-31,2015-12-31,c173,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,4176107.0,1038645.0,200000.0,5267.0,1020298.0,4176107.0,3155809.0,5.0,2883488.0,2946865.0,205661.0,820298.0,41566.0,2883488.0,3155809.0,253974.0,0.0,14921.0,167378.0,28125.0,,
13140170,2016-01-01,2016-01-01,c228,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,200000.0,,,,,,,,,,,,,,,,,
13140170,2016-01-01,2016-01-01,c255,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,820297.0,,,,,,,,,,,,,,,,,
13140170,2016-01-01,2016-12-31,c175,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,1317.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",12012.0,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,-4006878.0,-2619640.0,4068265.0,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,48215.0,-47267.0,43636.0,Gladsaxe,173982.0,2015-01-01,2015-12-31,44427.0,57756.0,61387.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,6687905.0,false,2017-02-09,KÃ¸benhavn,14903.0,-13329.0,RevisionspÃ¥tegning,3769778.0,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
13140170,2016-01-01,2016-12-31,c196,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,44427.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,,
13140170,2016-01-01,2016-12-31,c256,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,44427.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,,
13140170,2016-01-01,2016-12-31,c303,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
13140170,2016-01-01,2016-12-31,c635,,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2UzLzY3LzdkL2UyYzAtNDdmMC05MTE4LTEzM2M2ZmI3M2Y0Mw.pdf,http://regnskaber.virk.dk/07104131/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFiL2VhL2NhL2RiMDctNDVkNC1iYjY1LTY1YThhZDk5YWY5ZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1165.0,NÃ¸rregade 21,2860 SÃ¸borg,Tobaksvejen 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i ADDEK ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-09,1989-06-09,2017-03-01,Statsautoriseret revisor,,,,20222670.0,13140170.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for ADDEK ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Rasborg,P. Skovsted,P. Skovsted,Bruun & Hjejle,ADDEK ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Gladsaxe,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,,false,2017-02-09,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:23673321,indberetninger-20180424,2.5122902000000003,13140170.0,,2018-03-28T05:28:34.881Z,2017-03-31T12:46:10.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-ZU,2017-03-31T12:46:10.961Z,,,,,,,,,,,,,,,,,,,,,,
