entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
26278333,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,321145.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,264306.0,Virum,2017-07-01,2018-06-30,549745.0,585451.0,2019-06-30,2018-07-01,false,35706.0,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,105800.0,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,0.0,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c8,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,443945.0,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,,,,,,,,,,,,,,,,,
26278333,2018-06-30,2018-06-30,c10,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,10717095.0,5690118.0,125000.0,10217095.0,9755582.0,10717095.0,961513.0,500000.0,500000.0,500000.0,0.0,4205832.0,105800.0,9524782.0,4205832.0,961513.0,932648.0,321145.0,321145.0,28865.0,
26278333,2018-07-01,2018-07-01,c11,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,125000.0,,,,,,,,,,,,,,,,
26278333,2018-07-01,2018-07-01,c12,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,9524782.0,,,,,,,,,,,,,,,,
26278333,2018-07-01,2018-07-01,c13,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,105800.0,,,,,,,,,,,,,,,,
26278333,2018-07-01,2018-07-01,c14,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,,Virum,2017-07-01,2018-06-30,,,2019-06-30,2018-07-01,false,,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,9755582.0,,,,,,,,,,,,,,,,
26278333,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzM5Lzg2LzdjLzI2N2ItNGQ2MC1hMmJjLWU1NjE5ZWQ1NDQyYw.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQyLzY4LzMwL2JiNDItNGRiYS04MjdjLTlmNjZmNzI1ZjRjNw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzk0LzYwLzlhLzEwMmQtNDM2Ni05NjM3LTc5YzcxOWRhYTYwYw.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2000.0,"Blytsvej 8 B, st. tv.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-26,2019-07-29,26278333.0,-78877.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Johansen,Michael Johansen,LLM ApS,Henrik Volland,97316.0,Virum,2017-07-01,2018-06-30,2323.0,18439.0,2019-06-30,2018-07-01,false,16116.0,false,false,Ingen bistand,urn:ofk:oid:27702348,indberetninger-20180424,2.5925857999999997,26278333.0,AWw85JpuIXJRhhXBMXO_,2019-07-29T08:42:30.166Z,2019-07-29T08:41:49.898Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CA-83-ZZ,2019-07-29T08:41:50.144Z,,,,,,,,,,,,,,,,,,,,,105800.0
