entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermTaxPayables
26278333,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,26278333.0,318341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,48779.0,2016-07-01,2017-06-30,340175.0,367120.0,0.0,2018-06-30,2017-07-01,false,false,26945.0,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,103400.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,236775.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,10320001.0,9501660.0,125000.0,9820001.0,9309237.0,10320001.0,1010764.0,500000.0,500000.0,500000.0,0.0,103400.0,9080837.0,0.0,1010764.0,1032933.0,318341.0,318341.0,-22169.0
26278333,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,26278333.0,321145.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,264306.0,2016-07-01,2017-06-30,549745.0,585451.0,0.0,2018-06-30,2017-07-01,false,false,35706.0,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,105800.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,443945.0,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,,,,,,,,,,,,,,,,,,,
26278333,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2UzLzVkLzdiL2ExOGUtNDcxOS05MGJhLWI3ZmYxMTk2MTcwNg.xhtml,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzliLzgyL2U4LzhjMDYtNGVlNi1iZTQ4LWJjY2MxZGEzYmU1Mw.pdf,http://regnskaber.virk.dk/33387262/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzMzLzY3LzE2LzE3NGQtNDY2MS05NWY2LTg5MmYwZmM1ZGNkYQ.xml,true,Virum,2830.0,3.0,KaningÃ¥rdsvej,2600.0,"Ãstervej 9C, stth.",Regnskabsklasse B,2018-10-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive holding virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26278333.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben KÃ¸nig,LLM ApS,Lokalrevisorerne ApS,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:26246677,indberetninger-20180424,2.5955543999999997,26278333.0,AWbDzbB45OzuYdPkFzXG,2018-10-30T07:09:32.281Z,2018-10-30T07:08:47.382Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AS-76-BW,2018-10-30T07:08:47.552Z,10717095.0,5690118.0,125000.0,10217095.0,9755582.0,10717095.0,961513.0,500000.0,500000.0,500000.0,4205832.0,105800.0,9524782.0,4205832.0,961513.0,932648.0,321145.0,321145.0,28865.0
