entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,OpinionOnAuditedFinancialStatements
27147631,2016-07-01,2016-07-01,c720,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,150000.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2016-07-01,2016-07-01,c741,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,22446309.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2016-07-01,2017-06-30,c109,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2016-07-01,2017-06-30,c123,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,1311693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,1311693.0,2140900.0,690052.0,230809.0,1681657.0,2140900.0,369964.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2016-07-01,2017-06-30,c742,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,1311693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,23908002.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,55479569.0,132530.0,150000.0,55479569.0,0.0,70383.0,684369.0,48500000.0,55479569.0,31571567.0,30494585.0,29810216.0,48500000.0,46250.0,0.0,0.0,23758002.0,42051.0,1076982.0,752805.0,6847039.0,6754887.0,226613.0,9263.0,21769.0,
27147631,2017-06-30,2017-06-30,c722,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,150000.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2017-06-30,2017-06-30,c743,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,23758002.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27147631,2017-07-01,2017-07-01,c181,,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzRlL2YwLzVlLzdiNjAtNGJkNi1hYjhmLTg0ODZjY2RjY2IwOQ.pdf,http://regnskaber.virk.dk/13674172/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3LzhjLzAxL2ZjZDktNGRmMi04Y2ZiLTE4ZjE5MjY5ZTEyZg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Klampenborg,2930.0,327.0,Strandvejen,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-08,2018-11-08,2003-05-07,2018-11-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,ck@ck.dk,150000.0,15915641.0,27147631.0,15915641.0,mne32726,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BjÃ¸rnebakken ApS.,Ãrsrapport,0.0,840478.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Ingemann Hansen,Ole van der Heide,Ole van der Heide,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BjÃ¸rnebakken ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Klampenborg,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-06-30,2017-07-01,2018-11-08,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26292115,indberetninger-20180424,2.5117279999999997,27147631.0,AWcHulGj5OzuYdPkGKQa,2018-11-12T11:42:42.184Z,2018-11-12T11:41:45.356Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-85-GE,2018-11-12T11:41:45.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
