entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
30989740,2012-01-01,2012-12-31,ID_10,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,-41103.0,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,-41103.0,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,1154276.0,218467.0,1166.0,0.0,-55117.0,-56283.0,-1429026.0,14014.0,,,,,,,,,,,,,,,,,,,
30989740,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,-41103.0,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2012-12-31,2012-12-31,ID_12,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,536850.0,90248.0,-125000.0,521926.0,8419.0,-328658.0,-536850.0,-208192.0,14924.0,14924.0,14924.0,-165697.0,6669.0,-203658.0,-208192.0,431678.0,416590.0,-8359.0,-34136.0
30989740,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8vcGRmcy8zMDk4OTc0MDtBcFM0MTYxNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/04798903/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDYxMF8xMDIwMzJfOTc4.xml,"2730, Herlev","c/o Visma Services Danmark A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2007-11-01,2014-06-06,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,,"Herlev, 163",2013-12-31,2013-01-01,70273130.0,urn:ofk:oid:18986561,indberetninger-20180424,2.5124266,30989740.0,,2018-04-01T01:29:06.476Z,2014-06-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-104.372,2014-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
