entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30989740,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",50162.0,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_7,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",50162.0,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,1558890.0,231667.0,565.0,151.0,73000.0,73414.0,1863971.0,22838.0,,,,,,,,,,,,,,,,,,,,
30989740,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",50162.0,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2013-12-31,2013-12-31,ID_13,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,542945.0,281042.0,125000.0,528021.0,8797.0,14924.0,378820.0,542945.0,164125.0,14924.0,14924.0,126136.0,42101.0,253820.0,164125.0,246979.0,196081.0,15417.0,22572.0,
30989740,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joachim Fietz
30989740,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",56721.0,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30989740,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2ZhLzEwL2RkL2I4ZTgtNDU0Yi05YTM2LTM5NzVkNjExYWI2ZA.pdf,http://regnskaber.virk.dk/04798903/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzM2LzMxL2Q5LzIzYTctNGY2NS04NTg5LTU2OTE5ODIzMjY3OQ.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,2015-05-28,2007-11-01,2015-05-28,70273730.0,30989740.0,Ãrsrapport,Joachim Fietz,Vincotech (Denmark) ApS,Visma Services Danmark A/S,"Herlev, den 28. maj 2015",,"163, Herlev",2014-12-31,2014-01-01,70273130.0,Ingen bistand,urn:ofk:oid:5421420,indberetninger-20180424,2.5118437,30989740,,2018-03-30T10:43:33.299Z,2015-06-02T13:40:35.491Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-98-AK,2015-06-02T13:40:35.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
