entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
10318432,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,2465.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",181280.0,2019-05-03,1986-07-01,2019-05-09,127409.0,127409.0,Statsautoriseret revisor,87520.0,1383310.0,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,119651.0,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,556935.0,437284.0,Nr. Lyndelse,2017-01-01,2017-12-31,515221.0,698966.0,1255901.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,1470830.0,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,183745.0,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,,,
10318432,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,515221.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,,,
10318432,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,17970847.0,0.0,200000.0,4456321.0,17970847.0,17970847.0,13514526.0,3334033.0,9205176.0,12539209.0,17970847.0,17970847.0,4256321.0,975317.0,769037.0,181280.0,,,,,
10318432,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,200000.0,,,,,,,,,,,,,,,,,
10318432,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,4256321.0,,,,,,,,,,,,,,,,,
10318432,2018-01-01,2018-01-01,c428,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,1140498.0,19111345.0,,,
10318432,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,0.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",220902.0,2019-05-03,1986-07-01,2019-05-09,127409.0,127409.0,Statsautoriseret revisor,80893.0,1656471.0,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,0.0,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,650028.0,650028.0,Nr. Lyndelse,2017-01-01,2017-12-31,658132.0,879034.0,1529062.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,1737364.0,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,220902.0,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
10318432,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,658132.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,,,
10318432,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,658132.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,,,
10318432,2018-01-01,2018-12-31,c305,,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzJkL2VkL2ZmL2NkMTAtNDAwMi1iODdjLTkwYThkMTdlYWViMg.pdf,http://regnskaber.virk.dk/23481301/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzFiLzgxLzljLzA4ZWYtNDI5Ni1hZGRhLWRiYjE2OTg2MmQ3Mw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Frederiksberg,2000.0,Dirch Passers AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i NÃ¸rre Lyn-Helse ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-03,1986-07-01,2019-05-09,,127409.0,Statsautoriseret revisor,,,20222670.0,10318432.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NÃ¸rre Lyn-Helse ApS.,Ãrsrapport,,8618049.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,NÃ¸rre Lyn-Helse ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nr. Lyndelse,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2018-12-31,2018-01-01,,false,2019-05-03,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27114746,indberetninger-20180424,2.5124366,10318432.0,AWqgv3tTRYGX6_YTHkH3,2019-05-10T07:58:11.213Z,2019-05-10T07:57:43.822Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-98-EK,2019-05-10T07:57:43.959Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
