entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
30272749,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,-68373.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,-90458.0,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,-159909.0,Randers,2015-01-01,2015-12-31,-181994.0,-250367.0,-90458.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,68373.0,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,,
30272749,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,-181994.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,,
30272749,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,3069142.0,0.0,125000.0,232434.0,-942553.0,2824592.0,3069142.0,4011695.0,699495.0,699495.0,2824592.0,1.0,33049.0,116.0,2824592.0,-1067553.0,1921610.0,3312200.0,47600.0,1309941.0,244550.0,12000.0,,,
30272749,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
30272749,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,-1067553.0,,,,,,,,,,,,,,,,,,,,
30272749,2016-01-01,2016-01-01,c616,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,2824592.0,,
30272749,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,-41144.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,-77339.0,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,-88346.0,Randers,2015-01-01,2015-12-31,-124541.0,-165685.0,-77339.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,41144.0,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
30272749,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,,
30272749,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,-124541.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,,
30272749,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2JjL2Q1LzZiLzE2OTYtNDdkNC05ZmI0LTdiMDNjMjhjODNlNw.pdf,http://regnskaber.virk.dk/94727203/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzYxL2Q0L2Q1L2JkNTItNDRiOC05NGZlLTZmMWQzNGVjMThjZg.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Mariager,9550.0,6-8,Ãstergade,8900 Randers C,"Burschesgade 12, 1.",DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Futura Juventus ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-06,2007-02-12,2017-03-27,Statsautoriseret revisor,,20222670.0,30272749.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Futura Juventus ApS.,Ãrsrapport,507458.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Claus Jespersen,Palle Lau Mikkelsen,Ãstjydsk Bank A/S,Futura Juventus ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-03-06,Randers,,1500000.0,urn:ofk:oid:23662065,indberetninger-20180424,2.5097437,30272749.0,,2018-03-28T04:46:02.478Z,2017-03-30T06:00:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-37-LF,2017-03-30T06:00:43.142Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
