entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
35641432,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,-8881.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",0.0,2018-11-26,2014-01-16,2018-11-30,395087.0,Statsautoriseret revisor,john@fiskbaek.dk,779267.0,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,241423.0,Ãrsrapport,22750.0,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,447299.0,22750.0,Randers,2016-07-01,2017-06-30,209935.0,201054.0,384180.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,-8881.0,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2016-07-01,2017-06-30,c185,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,241423.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,-31488.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,6306192.0,1073.0,50000.0,-17407.0,532329.0,4697316.0,6306192.0,6301853.0,805346.0,368828.0,368828.0,3742830.0,2937484.0,0.0,5598473.0,693479.0,5229645.0,21746.0,21746.0,318828.0,-386235.0,2559023.0,1865000.0,706646.0,678699.0,27947.0,544.0,,,,,,,,
35641432,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2017-07-01,2017-07-01,c235,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,318828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,-386235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641432,2017-07-01,2017-07-01,c428,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,320350.0,5017666.0,,,,,,
35641432,2017-07-01,2017-07-01,c440,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036762.0,1569091.0,,,,,,
35641432,2017-07-01,2017-07-01,c548,,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzE2L2E1LzA1LzIwODItNDBhNy04ZmNhLWRjZDAwYzljMzU4Zg.pdf,http://regnskaber.virk.dk/23414653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2U1L2QyL2JlLzJmYWQtNGUyMy1hOGY4LTU0ZDVkYWM2YTk2ZQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,3.0,Kirkegade,8940 Randers SV,Bogensevej 24,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i FiskbÃ¦k ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-11-26,2014-01-16,2018-11-30,,Statsautoriseret revisor,john@fiskbaek.dk,,20222670.0,35641432.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FiskbÃ¦k ApS.,,Ãrsrapport,,2102000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,John H. Hansen,John Henning Hansen,Nordea,FiskbÃ¦k ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-06-30,2017-07-01,845130.0,true,2018-11-26,Randers,,+45 86 41 20 00,urn:ofk:oid:26394739,indberetninger-20180424,2.5118406,35641432.0,AWdk8KCQet7j816DxP_X,2018-11-30T14:06:52.894Z,2018-11-30T14:05:49.613Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-69-EJ,2018-11-30T14:05:49.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318828.0,50000.0,,,,
