entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
31625637,2011-07-01,2011-07-01,c416,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,274383.0,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2011-07-01,2012-06-30,c108,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2011-07-01,2012-06-30,c120,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,321568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2011-07-01,2012-06-30,c3,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,421568.0,-43708.0,630212.0,1142143.0,35075.0,139.0,7568.0,6000.0,563068.0,555639.0,141500.0,589137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2011-07-01,2012-06-30,c369,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2011-07-01,2012-06-30,c417,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,321568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2012-06-30,2012-06-30,c4,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,720951.0,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,1346578.0,98198.0,66000.0,125000.0,1295772.0,55000.0,50806.0,45000.0,1346578.0,596627.0,50806.0,146838.0,804667.0,50806.0,100000.0,29000.0,29000.0,45000.0,595951.0,596627.0,0.0,1152574.0,2632.0,21937.0,112500.0,237289.0,202338.0
31625637,2012-06-30,2012-06-30,c418,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,595951.0,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2012-07-01,2012-07-01,c157,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625637,2012-07-01,2012-07-01,c195,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8vcGRmcy8zMTYyNTYzNztBcFM0Mzk0ODY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/73652613/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDEzMTEwOF8wODQwMzRfNTgz.xml,8194.0,8831  LÃ¸gstrup,VillumhÃ¸j 38,8800 Viborg,Agerlandsvej 1,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2013-11-08,2013-11-08,2008-08-13,2013-11-08,18028.0,59000.0,595951.0,31625637.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for TK Fugeteknik ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for TK Fugeteknik ApS for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.,26222.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy Kristensen,Tommy Kristensen,TK Fugeteknik ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",LÃ¸gstrup,59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-06-30,2012-07-01,2013-11-08,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:19732412,indberetninger-20180424,2.5097342,31625637.0,,2018-04-01T16:57:28.778Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-309.035,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
