entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,ExtraordinaryProfitLossBeforeTax,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21805580,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",39874.0,38283414.0,-39216.0,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,79247.0,AllerÃ¸d,2013-01-01,2013-12-31,39874.0,39874.0,-39216.0,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,
21805580,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,39874.0,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,
21805580,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,1092631.0,9655.0,500000.0,1092631.0,244055.0,1092631.0,48576.0,188960.0,27576.0,800000.0,800000.0,-255945.0,188960.0,48576.0,894016.0,894016.0,0.0,21000.0,,
21805580,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",14635.0,38283414.0,-12822.0,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,27457.0,AllerÃ¸d,2013-01-01,2013-12-31,14635.0,14635.0,-12822.0,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,
21805580,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,"VedbÃ¦k Revision, Registreret revisionsfirma FSR",
21805580,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,
21805580,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,Kim Faureholm Olsen
21805580,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,JÃ¸rgen Thulin
21805580,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,Bent Faureholm Olsen
21805580,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzJmL2Q3LzRjLzc0NTctNDZiNy1hOGVkLWY1Yjk1Mzk2MzA5YQ.xhtml,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2EyL2E0LzkwLzY2MzktNGM4Mi04Y2M5LTBkZTM0MzI5MDY4NQ.pdf,http://regnskaber.virk.dk/08550812/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzNmL2JmL2JhLzY1NWQtNDYzMC1hMjY1LTM1NGIyNmMxNDJjNw.xml,Danmark,DK,VedbÃ¦k,2950.0,5 B,Larsensvej,AllerÃ¸d,3450.0,2.0,LyngebÃ¦kvej,2950 VedbÃ¦k,Larsensvej 5 B,Til kapitalejerne i Martaborg A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-06-30,2015-06-30,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er passiv formueforvaltning.</p>",,38283414.0,,14262172.0,21805580.0,1009624496.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Lindgreen HD,Kim Faureholm Olsen,Kim Faureholm Olsen,MARTABORG A/S,Lars Lindgreen,157.0,,AllerÃ¸d,2013-01-01,2013-12-31,14635.0,,,2014-12-31,2014-01-01,2015-06-30,VedbÃ¦k,Betingelserne for fravalg af revision er stadig opfyldt.,48172245.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5638903,indberetninger-20180424,2.5927862999999998,21805580.0,,2018-03-30T08:22:30.245Z,2015-07-02T14:07:14.550Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-HP,2015-07-02T14:07:14.615Z,,,,,,,,,,,,,,,,,,,,
