entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfReport,Equity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermReceivables,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DividendPaid,ProfitLoss
36542330,2015-02-05,2015-02-05,c4,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,2000.0,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,
36542330,2015-02-05,2015-02-05,c5,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,0.0,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,
36542330,2015-02-05,2015-02-05,c6,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,0.0,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,
36542330,2015-02-05,2015-02-05,c7,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,2000.0,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,
36542330,2015-02-05,2016-06-30,c0,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,0.0,7478.0
36542330,2015-02-05,2016-06-30,c1,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,1869.0
36542330,2015-02-05,2016-06-30,c10,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,0.0,5609.0
36542330,2015-02-05,2016-06-30,c2,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,,5609.0
36542330,2015-02-05,2016-06-30,c8,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,0.0,0.0
36542330,2015-02-05,2016-06-30,c9,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2Y4LzljLzMzL2M5ZGItNDA1Yy04ODUwLWY5Yjc2NmViOWQ4ZA.xhtml,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JhLzM2LzA4LzhmYjgtNGRhMy1iMjlkLTVlMzk0N2ZlOTQxMw.pdf,http://regnskaber.virk.dk/03324563/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2RjLzYzLzM1LzY5NDQtNGQ3ZS1hZmY0LTYwZmMwNmEwNzZiMA.xml,true,Frederikssund,3600.0,13.0,SkrÃ¦nten,3600 Frederikssund,SkrÃ¦nten 13,12395.0,11550.0,"Regnskabsklasse B, mikrovirksomhed",2000.0,12395.0,2016-11-30,,9600.0,36542330.0,Ãrsrapport,12395.0,2917.0,Anne Lise Boisen Lidegaard,BOISEN GRAPHICS IVS,Anne Lise Boisen Lidegaard,10.0,845.0,9590.0,9600.0,2016-06-30,2015-02-05,1869.0,5609.0,2917.0,805.0,845.0,2112.0,2112.0,31417714.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23226924,indberetninger-20180424,2.5949414,36542330.0,,2018-03-29T02:28:44.961Z,2016-11-30T17:53:05.059Z,regnskab,0.0,,2016-06-30,2015-02-05,X16-BH-89-GD,2016-11-30T17:53:05.191Z,0.0,1869.0
