entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30501578,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,3090.0,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,4265249.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,58.0,Kolding,2015-10-01,2016-09-30,4262101.0,4262101.0,4262159.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,0.0,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,,,,
30501578,2015-10-01,2016-09-30,c352,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,3400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,,,,
30501578,2015-10-01,2016-09-30,c358,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,835249.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,,,,
30501578,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,26852.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,,,,
30501578,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,4635667.0,46477.0,125000.0,4632667.0,4635667.0,3000.0,4589190.0,4589190.0,4589190.0,3000.0,4289190.0,218477.0,3000.0,,,,
30501578,2016-10-01,2016-10-01,c664,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,4289190.0,300000.0,,
30501578,2016-10-01,2016-10-01,c703,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,125000.0,,,,,,,,,,,,,
30501578,2016-10-01,2016-10-01,c712,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,4289190.0,,,,,,,,,,,,,
30501578,2016-10-01,2016-10-01,c730,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,218476.0,,,,,,,,,,,,,
30501578,2016-10-01,2017-09-30,c0,,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzEzLzU2L2E2LzM1OTEtNDRhMS05MjJlLTQ0ZWNiZjBiMzZkMQ.pdf,http://regnskaber.virk.dk/87510503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzYyL2UzLzYyLzE1ODgtNDdhOC1hYTRlLWY1ZGQyODkwNWYyMg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,6000 Kolding,Jernbanegade 27,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HHC Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-11-23,2007-04-16,2017-11-29,Statsautoriseret revisor,-4287500.0,3130.0,20222670.0,30501578.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for HHC Holding ApS.,4018231.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Hardy Bech,Hardy Bech,HHC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,10.0,Kolding,2015-10-01,2016-09-30,4015091.0,4015091.0,4015101.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-09-30,2016-10-01,4018231.0,true,2017-11-23,Odense,0.0,urn:ofk:oid:24790670,indberetninger-20180424,2.5124266,30501578.0,,2018-03-28T00:42:51.323Z,2017-12-05T09:53:47.987Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-96-LE,2017-12-05T09:53:48.187Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
