entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ExtraordinaryDividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
27345360,2017-01-01,2017-12-31,ID_17,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,676285.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27345360,2017-01-01,2017-12-31,ID_19,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,866766.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27345360,2017-01-01,2017-12-31,ID_21,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,1568460.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27345360,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,3111511.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,433411.0,4585329.0,-125604.0,101251.0,88968.0,4014031.0,4151918.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27345360,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,39305756.0,6316894.0,125000.0,33335413.0,1505.0,28375884.0,0.0,39305756.0,10929872.0,5970343.0,5033992.0,936351.0,7768000.0,5970343.0,0.0,3801352.0,24449532.0,3161872.0,1419011.0,301332.0,27018519.0,97738.0,430000.0,312612.0,,
27345360,2018-01-01,2018-01-01,ID_10,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,-24449532.0,,,,,,,,,,,,,,,,,,,,
27345360,2018-01-01,2018-01-01,ID_11,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
27345360,2018-01-01,2018-01-01,ID_8,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,-125000.0,,,,,,,,,,,,,,,,,,,,
27345360,2018-01-01,2018-01-01,ID_9,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,,,,,,,,,,,,,-3801352.0,,,,,,,,,,,,,,,,,,,,
27345360,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzVmLzg0LzQ1LzZmZGItNDZhOS1hMDk3LWYzNDYxNDNmZTJlMg.pdf,http://regnskaber.virk.dk/06354372/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzkyL2YyL2FiL2EyMTItNDNkMS1iMDQ3LTc5MTBmMWY2YWVjZg.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i BabyRhum ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-28,2019-05-28,2003-09-12,2019-05-29,39463113.0,27345360.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for BabyRhum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Casper Lindholm Christensen,KRESTON CM,Danske Bank,BabyRhum ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",ÃlsgÃ¥rde,2017-01-01,2017-12-31,1857770.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-28,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:27314293,indberetninger-20180424,2.5118406,27345360.0,AWsKjZHmRYGX6_YTIN_W,2019-05-30T21:03:43.531Z,2019-05-30T21:02:56.550Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-64-QP,2019-05-30T21:02:57.519Z,646372.0,1197237.0,1596118.0,169683.0,8038.0,1985338.0,550865.0,,,,,,,,,,,,,,,,,,,,,,,,,,
