entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
32073964,2015-07-01,2015-07-01,c720,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,199142.0,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2015-07-01,2015-12-31,c123,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,108966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2015-07-01,2015-12-31,c3,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,108966.0,4520.0,1889752.0,2018974.0,34802.0,-3677.0,3526.0,6972.0,72158.0,138877.0,124702.0,33700.0,29911.0,1749092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,708352.0,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,2293711.0,0.0,199142.0,2224730.0,159848.0,0.0,1314.0,67667.0,360616.0,2293711.0,1585359.0,1314.0,360616.0,68981.0,857755.0,1280.0,67667.0,0.0,0.0,304202.0,205008.0,957.0,0.0,1585359.0,1864114.0,602520.0,0.0,726647.0,1100466.0,
32073964,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,199142.0,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,199142.0,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,684776.0,18745.0,4773641.0,5666701.0,132331.0,24555.0,8681.0,32064.0,141225.0,890505.0,874315.0,110241.0,205729.0,4389844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2016-01-01,2016-12-31,c122,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,684776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32073964,2016-01-01,2016-12-31,c32,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesper Rasmussen
32073964,2016-01-01,2016-12-31,c48,,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzRiLzNlL2I2L2U3YWMtNGNkYi1iZTJhLWRiYzUxNWI1NzQxNA.pdf,http://regnskaber.virk.dk/46937023/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q5LzdjLzhkLzgxNjQtNDVjYi04YWU3LWY0Njg4MmFkNzczMQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,2300.0,K.,Raffinaderivej 20,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,2017-04-03,2017-04-03,2017-05-22,statsautoriseret revisor,info@dk.gt.com,,34209936.0,32073964.0,34209936.0,Ãrsrapport,Claus Koskelin,Steffen Rasmussen,Jens Risom,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Junkbusters ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,2017-05-22,HillerÃ¸d,+45 33 110 220,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23927684,indberetninger-20180424,2.5118417999999996,32073964.0,,2018-03-28T06:38:53.193Z,2017-05-23T16:02:55.035Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-91-LJ,2017-05-23T16:02:55.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steffen Herbst Rasmussen
