entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
33038941,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,10000.0,131948.0,99160.0,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,50.0,5.0,DragÃ¸r,2014-01-01,2014-12-31,-42833.0,-42833.0,-42788.0,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,0.0,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,-42833.0,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,73035.0,0.0,80000.0,70035.0,3000.0,18200.0,73035.0,54835.0,3000.0,3000.0,26047.0,58797.0,0.0,-61800.0,471.0,54835.0,116.0,70035.0,28201.0,11000.0,0.0,238.0
33038941,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,0.0,336045.0,1007790.0,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,95.0,0.0,DragÃ¸r,2014-01-01,2014-12-31,499228.0,671650.0,671745.0,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,172422.0,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,140000.0,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,359228.0,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,,,,,,,,,,,,,,,,,,,,,,
33038941,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2MxLzI1L2M3LzQ2MmItNDQ3Zi04NTdkLTViYWExZmVlZTAzNQ.xhtml,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVmL2FiL2ZhLzBjMGItNDM2Yy1iOWRkLWFlMzBiYjg3YjRmMQ.pdf,http://regnskaber.virk.dk/14983033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzNlL2YwLzZiLzIzNjUtNGUwZi1hMzgyLWU0YjA4MzNkMDFmMg.xml,true,KÃ¸benhavn S,2300.0,19.0,Engvej,2770 Kastrup,Englandsvej 358,Regnskabsklasse B,2016-05-31,2016-06-21,,,,33038941.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rudy Markussen,Rudy Markussen,Rudy Markussen,RUDYS INC ApS,AB-revision ApS,,,DragÃ¸r,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,53871203.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22748192,indberetninger-20180424,2.595406,33038941.0,,2018-03-29T12:43:23.234Z,2016-06-21T09:08:42.200Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-01-JY,2016-06-21T09:08:42.458Z,849567.0,114247.0,80000.0,846567.0,3000.0,377428.0,849567.0,472139.0,3000.0,3000.0,41542.0,5500.0,140000.0,297428.0,0.0,472139.0,120113.0,732320.0,143532.0,0.0,26952.0,726820.0
