entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,DistributionCosts,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
10396506,2016-05-01,2017-04-30,c120,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,155889.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10396506,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,155889.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,3098469.0,12.0,10764366.0,8295984.0,13677237.0,158434.0,-566761.0,456164.0,845135.0,297730.0,1232955.0,203373.0,-185598.0,99901.0,47484.0,7529889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10396506,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,27679407.0,1621980.0,1000000.0,26180298.0,69603.0,10491484.0,29791.0,12983609.0,27679407.0,17187923.0,1469318.0,12142228.0,1499109.0,1469318.0,1718824.0,237526.0,841381.0,29791.0,9491484.0,2366082.0,17187923.0,9369058.0,11574709.0,103575.0,49698.0,0.0,3684261.0,11164005.0,,,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c1,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,10178.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,3389765.0,12.0,10590495.0,8512683.0,13689688.0,191418.0,-557800.0,539145.0,847059.0,347727.0,1252298.0,17342.0,-290572.0,111312.0,7164.0,7706873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kolding@brandtrevision.dk,,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c119,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,10178.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c31,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mogens Gaarden,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c47,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Aabling,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c48,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kenneth A. Jensen,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c70,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10396506,2017-05-01,2018-04-30,c87,,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Y5L2Q4LzE0L2E3NjAtNDQxZC05NTVjLTNiMmFhMzUzM2Y2ZQ.pdf,http://regnskaber.virk.dk/60569301/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzcxLzg3LzBiLzMxMTAtNDQ5Mi05YThlLWY2NGY4ZTA3MjBhYg.xml,Vejle,7100.0,2.0,Lanciavej,"6000, Kolding","Birkemose AllÃ©, 27, st.",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-07,2018-09-07,1986-08-15,2018-09-24,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,info@aabling.dk,www.aabling.dk,10396506.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Aabling A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Gaarden,John Aabling,Aabling A/S,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vejle,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,2018-09-07,Kolding,76 40 88 88,formand,RevisionspÃ¥tegning,urn:ofk:oid:26166280,indberetninger-20180424,2.5095400000000003,10396506.0,AWY05ExS5OzuYdPkE4fD,2018-10-02T13:08:19.120Z,2018-10-02T13:07:44.378Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-SG,2018-10-02T13:07:44.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,Kolding,6000.0,"27, st.",Birkemose AllÃ©,statsautoriseret revisor,25492145.0,mne19797,Jan Knudsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",76 34 40 00
