entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
78352515,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,0.0,jmh@jmhedegaard.dk,571267.0,1015307.0,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,7397.0,1527.0,BirkerÃ¸d,2017-01-01,2017-12-31,344665.0,438170.0,444040.0,2018-12-31,2018-01-01,false,93505.0,45854066.0,false,false,Ingen bistand,0.0,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
78352515,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,344665.0,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
78352515,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,1472539.0,244926.0,130000.0,1472539.0,1055.0,37179.0,736906.0,0.0,274753.0,1472539.0,735633.0,37179.0,274753.0,37179.0,352141.0,203746.0,0.0,0.0,0.0,606906.0,735633.0,154551.0,915681.0,227777.0,93154.0,135787.0,483103.0
78352515,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,736908.0,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,130000.0,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,606908.0,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,0.0,jmh@jmhedegaard.dk,718439.0,440964.0,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,5726.0,14539.0,BirkerÃ¸d,2017-01-01,2017-12-31,-285087.0,-363439.0,-372252.0,2018-12-31,2018-01-01,false,-78352.0,45854066.0,false,false,Ingen bistand,94777.0,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
78352515,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Q3LzBjL2I0L2VhMjItNGVlNC1hNTQ1LTYwZmEwZjc4ZjU4ZQ.xhtml,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2FmLzRkL2JhL2U1N2YtNGU2Ni04ZDNmLTQ1YmJkYjg5YzE4Mw.pdf,http://regnskaber.virk.dk/51525387/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzk5Lzg5L2JlLzc1MTMtNGQzNy1hOWQwLTZiNDlkOWNmNzFiYg.xml,true,BirkerÃ¸d,3460.0,9.0,Topstykket,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,2019-06-16,,jmh@jmhedegaard.dk,,,78352515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Hedegaard,Jens Mikkel Hedegaard,J.M. HEDEGAARD IMPORT OG AGENTUR ApS,Henning Nielsen,,,BirkerÃ¸d,2017-01-01,2017-12-31,-285087.0,,,2018-12-31,2018-01-01,false,,45854066.0,false,false,Ingen bistand,,urn:ofk:oid:27527638,indberetninger-20180424,2.59278,78352515.0,AWtnQwRnGQc-fA3G3Mvm,2019-06-17T21:06:27.307Z,2019-06-17T21:06:10.411Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-MP,2019-06-17T21:06:12.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
