entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
78352515,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,Jens Mads Hedegaard
78352515,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,Jens Mikkel Hedegaard
78352515,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
78352515,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyMF8wOTMwNDFfMzAy.xml,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1985-06-24,2014-05-19,0.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Jens Mads Hedegaard,J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-04-15,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:9093950,indberetninger-20180424,2.5118406,78352515.0,,2018-03-31T22:30:06.139Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-17.355,2014-05-20T22:00:00.000Z,
