entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35830057,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,117720.0,-716493.0,3583.0,9222.0,-647388.0,-828574.0,-834213.0,-181186.0,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,-647388.0,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-12-31,2017-12-31,ID_4,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,398174.0,23055.0,50000.0,398174.0,97476.0,146238.0,-33066.0,398174.0,431240.0,168082.0,-83066.0,0.0,161101.0,431240.0,102057.0,0.0,375119.0,47195.0,83710.0,0.0,500.0,
35830057,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahmed Naghdiani
35830057,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,180000.0,-328603.0,8551.0,0.0,-487278.0,-517154.0,-508603.0,-29876.0,,,,,,,,,,,,,,,,,,,,,,
35830057,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,-487278.0,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2018-12-31,2018-12-31,ID_3,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdhLzQwLzljLzJiMzEtNDhiMy1hZjExLWM4MGUxYTg1NWNmYQ.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZiLzVlLzNlLzA5ZGMtNDU0Ny05YjAyLWE4YjY3MTg2ZDE1YQ.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2019-06-06,2019-06-06,2014-04-11,2019-06-06,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for ISA Insurance Agency ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmed Naghdiani,ISA Insurance Agency ApS,Revi-Huset ApS,HelsingÃ¸r,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27492731,indberetninger-20180424,2.5118417999999996,35830057.0,AWtQmDyjGQc-fA3G3IVK,2019-06-13T11:28:44.378Z,2019-06-13T11:28:02.337Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-75-CQ,2019-06-13T11:28:02.503Z,,,,,,,,,198900.0,26.0,50000.0,198900.0,97476.0,14630.0,-520344.0,198900.0,719244.0,169226.0,-570344.0,352.0,0.0,719244.0,255267.0,72000.0,198874.0,0.0,29876.0,222399.0,56892.0,
