entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35830057,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,338186.0,850181.0,0.0,0.0,431739.0,511995.0,511995.0,80256.0,,,,,,,,,,,,,,,,,,,
35830057,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,-431739.0,,,,,,,,,,,,,,,,,,,,,,
35830057,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,1189595.0,475694.0,50000.0,1189595.0,0.0,515747.0,614322.0,1189595.0,575273.0,168874.0,564322.0,292708.0,575273.0,113691.0,713901.0,198154.0,0.0,0.0,
35830057,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahmed Naghdiani
35830057,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,117720.0,-716493.0,3583.0,9222.0,-647388.0,-828574.0,-834213.0,-181186.0,,,,,,,,,,,,,,,,,,,
35830057,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,647388.0,,,,,,,,,,,,,,,,,,,,,,
35830057,2017-12-31,2017-12-31,ID_3,,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Q4LzBkLzM5L2U2YjMtNGY4ZC05MjgzLWUwMDFiYTI1NWFlMg.pdf,http://regnskaber.virk.dk/75003853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzBjL2ZhLzcwL2I0MDYtNGQ4Mi05YThiLTYwZTg1MzNkYmJhMA.xml,true,"KvistgÃ¥rd, 3490",Porthusvej 7,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses fortsat som opfyldt.,2018-05-30,2018-05-30,2014-04-11,2018-05-31,35830057.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for ISA Insurance ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mahmet Naghdiani,ISA Insurance ApS,Revi-Huset ApS,HelsingÃ¸r,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"217, HelsingÃ¸r",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25699337,indberetninger-20180424,2.5118417999999996,35830057.0,AWPJjqpC0wkEsASktYFE,2018-06-04T06:49:24.775Z,2018-06-04T06:49:16.090Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-94-QR,2018-06-04T06:49:16.282Z,,,,,,,,,398174.0,23055.0,50000.0,398174.0,97476.0,146238.0,-33066.0,398174.0,431240.0,168082.0,-83066.0,161101.0,431240.0,102057.0,375119.0,47195.0,83710.0,500.0,
