entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,StatementOnManagementsReviewAuditorsReportOnAuditedFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInAssociates,OtherExternalExpenses,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
30716965,2011-01-01,2011-01-01,c251,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,-117523.0,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,187500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-01-01,c476,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-01-01,c488,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-01-01,c494,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,-148208.0,,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c123,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,105963.0,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c252,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,,131942.0,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c3,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,120382.0,,-5625.0,131942.0,5625.0,5935.0,120382.0,-5625.0,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c408,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,14419.0,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c489,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,14419.0,,,,,,,,,,,,,,,,,,,,,,
30716965,2011-01-01,2011-12-31,c495,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk2NTtBcFM0MDc2NTg7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56961703/Y3ZyLmRrOi8veGJybHMvWC05N0U5RDhFMi0yMDEzMDUzMF8wNjE4MjBfODAw.xml,,Danmark,7700 Thisted,Thyparken 10,7700  Thisted,Jyllands Alle 8,7700 Thisted,Thyparken 10,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2013-05-08,info@brandtrevision.dk,25492145.0,30716965.0,25492145.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for KN Holding, Thisted ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Stig R. Enevoldsen,Kim Nielsen,Kim Bernhardt Nielsen,"BRANDT, statsautoriseret revisionspartnerselskab","KN Holding, Thisted ApS","BRANDT, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Thisted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Thisted,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",97911111.0,urn:ofk:oid:18705189,indberetninger-20180424,2.5124327999999996,30716965.0,,2018-04-02T00:38:37.700Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.852,2013-05-30T22:00:00.000Z,,105963.0,,,,,,,,,,,,,,,,,,,,,,
