entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
25439171,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,-518329.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
25439171,2015-10-01,2016-09-30,ID_5,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,619529.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,-7271.0,617000.0,39.0,9839.0,619529.0,,,,,,,,,,,,,,,,,,,,,
25439171,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
25439171,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
25439171,2016-09-30,2016-09-30,ID_3,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,872715.0,615178.0,125000.0,691273.0,867301.0,872715.0,5415.0,181442.0,25000.0,181442.0,156442.0,415.0,1095.0,101200.0,0.0,641101.0,5415.0,76095.0,75000.0,5000.0,
25439171,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Thygesen
25439171,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
25439171,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,2077.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
25439171,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,38569.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,-7878.0,40647.0,237.0,6038.0,38569.0,,,,,,,,,,,,,,,,,,,,,
25439171,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzVlLzk3L2IzLzY5N2YtNGQ5YS05MjgzLTE2ZjFiMWQ5MTBhNA.pdf,http://regnskaber.virk.dk/17193452/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmL2ZmLzc3LzEwMTYtNDEwZC1hOWNhLTYwZTM4N2RkNmFjOA.xml,false,"8600, Silkeborg",VejlsÃ¸vej 51,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-01-22,2018-01-22,2000-05-26,2018-01-22,25439171.0,37404993.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for THOMAS THYGESEN HOLDING ApS.,Ãrsrapport,Thomas Thygesen,Danske Bank,THOMAS THYGESEN HOLDING ApS,Krogh regnskab ApS,Virum,2015-10-01,2016-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:24971312,indberetninger-20180424,2.5095978,25439171.0,,2018-04-03T16:14:01.390Z,2018-01-22T10:55:17.213Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-52-NX,2018-01-22T10:55:17.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,
