entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
28989008,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-186628.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,-15739.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,-15739.0,393266.0,382791.0,59726.0,5264.0,5264.0,-15739.0,-10475.0,4914.0,328626.0,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,-15739.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-77367.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,37779.0,10280.0,125000.0,27279.0,2000.0,10500.0,37779.0,115146.0,10500.0,10500.0,97499.0,-202367.0,6752.0,115146.0,16999.0,10895.0,14999.0
28989008,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-202367.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI3L2IzLzMyLzJlMjYtNDk2Ny04NDdiLTkyMjg3MTc1MjVhYQ.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzUwL2M2LzE5L2ZkNGUtNGU4Yy05ODg3LWIxYzM5ODlhYzYyOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-08,2017-05-08,2017-05-15,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-202367.0,32285201.0,28989008.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23911665,indberetninger-20180424,2.5118535,28989008,,2018-03-28T05:08:20.058Z,2017-05-22T12:09:59.028Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-TL,2017-05-22T12:09:59.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
