entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross
28989008,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-96379.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,-90249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,-90249.0,322328.0,233731.0,47106.0,1660.0,8.0,1660.0,-90249.0,-88597.0,4321.0,270901.0,,,,,,,,,,,,,,,,,,,
28989008,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,-90249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-61628.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,24281.0,0.0,125000.0,13781.0,0.0,10500.0,24281.0,85909.0,10500.0,10500.0,70838.0,602.0,-186628.0,5345.0,85909.0,13781.0,9726.0,13179.0,
28989008,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-186628.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2015-01-01,2015-01-01,c1971,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM5LzUyL2RmLzdkOTEtNDJjOS1hNTlmLTQ5MTVhMTc0OWE1Nw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2JhL2E1L2JiLzg4MDgtNDc1ZC1iMjRmLWQyODc3NDViN2VjZQ.xml,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-10,Vareforbrug omfatter omkostninger til kÃ¸b af hjÃ¦lpematerialer og handelsvarer.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28989008.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Mentoria ApS.,Ãrsrapport,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,Mentoria ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22372037,indberetninger-20180424,2.5124211,28989008.0,,2018-03-28T20:39:05.873Z,2016-05-17T12:02:09.685Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-03-KH,2016-05-17T12:02:09.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0
