entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
28989008,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-202367.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,-11273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,-11273.0,1.0,429359.0,426952.0,30110.0,8866.0,8866.0,-11273.0,-2407.0,6589.0,392660.0,,,,,,,,,,,,,,,,,,
28989008,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,-11273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-88640.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,66131.0,27829.0,125000.0,55631.0,2000.0,10500.0,66131.0,154771.0,10500.0,10500.0,149170.0,-213640.0,0.0,154771.0,0.0,27802.0,5601.0,25802.0
28989008,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-213640.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28989008,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3Lzg2LzdhLzc5L2M4OTgtNGZlNS1hMGUxLTdhYzliZTQ5NTY5Yw.pdf,http://regnskaber.virk.dk/80098982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzg1LzNjLzRhL2FmZDktNDUyYS1hYzdhLTNmYjZiYWYzNDQwOA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,"49, 1. th.",Sletterhagevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-21,2018-03-21,2018-04-10,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-213640.0,32285201.0,28989008.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Mentoria ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Dorte V. Lytje-Hansen,Dorte V. Lytje-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Mentoria ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-21,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25313057,indberetninger-20180424,2.5118406,28989008.0,AWLO_N9mx8uVRSOdfvci,2018-04-16T15:05:57.273Z,2018-04-16T15:05:00.465Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-99-JZ,2018-04-16T15:05:00.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
