entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33769466,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,105738.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,-55138.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,310083.0,504733.0,780237.0,46326.0,38247.0,-42658.0,-34579.0,12480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,2032574.0,913021.0,80000.0,1411054.0,0.0,38326.0,3076.0,1658025.0,618444.0,2032574.0,341804.0,92999.0,3076.0,92999.0,621520.0,59038.0,92205.0,618444.0,50600.0,32745.0,32745.0,1527425.0,0.0,248805.0,45400.0,88245.0,498033.0,16983.0,56122.0,350519.0,
33769466,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,-807351.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,195948.0,1962051.0,1218187.0,63009.0,16.0,-1002805.0,-939812.0,-195454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,859051.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Kato Vittrup
33769466,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzgyLzhkLzBjLzljM2YtNGI3NC1iMzhiLWUwZmZmM2NkYWMzMg.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2ZjLzcwLzI3LzM0YWQtNDQ5Yi1hYzUwLTk2NGM1MTQ5Nzg3Mw.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til den daglige ledelse i Kato Music ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-06-18,2017-06-18,2017-06-18,15728000.0,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Kato Music ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Thomas Kato Vittrup,REVIKON,Vestjysk Bank,Kato Music ApS,"REVIKON, Registreret revisionsinteressentskab",Ãrhus,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-18,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24236094,indberetninger-20180424,2.5124327999999996,33769466.0,,2018-03-29T13:36:40.556Z,2017-06-19T10:16:03.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-41-FY,2017-06-19T10:16:03.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
