entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33769466,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-49200.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2013-01-01,2013-12-31,ID_13,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-444768.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2013-01-01,2013-12-31,ID_15,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-493968.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",493968.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,213343.0,307650.0,1113892.0,21200.0,89330.0,661029.0,592899.0,167061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2013-12-31,2013-12-31,ID_17,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,2158802.0,563483.0,80000.0,1631816.0,1751115.0,323986.0,200000.0,200000.0,2158802.0,350052.0,0.0,3000.0,0.0,526986.0,3000.0,74531.0,0.0,323986.0,49200.0,57635.0,57635.0,1621915.0,350052.0,0.0,1068333.0,974022.0,176590.0,98931.0,94311.0,
33769466,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-49900.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-11248.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769466,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzg0LzNkL2VjLzIwYTctNDZlYi05ZTMzLTIwNzQ4ODA3Nzg1Nw.pdf,http://regnskaber.virk.dk/66496733/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2FjL2M1L2RkL2UwZjItNDFlZS04MjVkLWZmMTRmOWQ2MDdjNQ.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i Kato Music ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-16,2015-06-24,33769466.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Kato Music ApS.,"Vi har revideret Ã¥rsregnskabet for Kato Music ApS for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Thomas  Kato Vittrup,Sydbank,Kato Music ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-61148.0,2014-12-31,2014-01-01,2015-06-16,Thisted,RevisionspÃ¥tegning,urn:ofk:oid:5592512,indberetninger-20180424,2.5118417999999996,33769466.0,,2018-03-31T01:23:35.284Z,2015-06-25T09:32:24.773Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-63-RP,2015-06-25T09:32:24.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
