entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
31873819,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,-5187.0,9.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",99704.0,2018-06-29,2008-10-24,2018-06-29,49034.0,Statsautoriseret revisor,-330326.0,5055279.0,5536375.0,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,4644.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,35167.0,11863.0,4644.0,11863.0,KÃ¸benhavn,356069.0,2016-01-01,2016-12-31,330326.0,424843.0,432062.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,34561.0,94517.0,70222511.0,4629482.0,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873819,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,330326.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873819,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873819,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,1896520.0,402440.0,385000.0,125000.0,0.0,14800.0,830326.0,5205.0,36397.0,1896520.0,1065444.0,223086.0,264688.0,223086.0,867229.0,27314.0,41602.0,330326.0,750.0,750.0,375000.0,1.0,1065444.0,1229392.0,394011.0,99704.0,98510.0,408267.0,,
31873819,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
31873819,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,375000.0,,,,,,,,,,,,,,,,,,,,,,,
31873819,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,330326.0,,,,,,,,,,,,,,,,,,,,,,,
31873819,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,-9780.0,11.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",9702.0,2018-06-29,2008-10-24,2018-06-29,39865.0,Statsautoriseret revisor,-330326.0,6106609.0,6129191.0,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,23254.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,40242.0,4995.0,23254.0,4995.0,KÃ¸benhavn,518360.0,2016-01-01,2016-12-31,1054.0,976.0,-17283.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,58581.0,-78.0,70222511.0,5489426.0,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
31873819,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873819,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M5L2ZkLzRmLzhhMDYtNGM2NC1hOTYzLWY0YTgwZDExYmRkZQ.pdf,http://regnskaber.virk.dk/91837813/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2FkL2M1LzlhLzI2MzQtNGNkZS04ODA2LTczMmYyYWY1YzQ2YQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,1799 KÃ¸benhavn V,"Bryggernes Plads 17, 3.",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Media Movers ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-29,2008-10-24,2018-06-29,,Statsautoriseret revisor,-330326.0,,,20222670.0,31873819.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Media Movers ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Media Movers ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Jesper Laursen,Jesper Laursen,Media Movers ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,2016-01-01,2016-12-31,1054.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,true,2018-06-29,Aarhus,,,70222511.0,,urn:ofk:oid:25942819,indberetninger-20180424,2.5095632,31873819.0,AWRPvof40wkEsASkuMya,2018-06-30T08:10:49.452Z,2018-06-30T08:10:43.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-60-YN,2018-06-30T08:10:43.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
