entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables
32932223,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,106856.0,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,39306.0,132572.0,954005.0,BirkerÃ¸d,2016-01-01,2016-12-31,1110093.0,1154127.0,106856.0,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,44034.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,250000.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,954005.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,-93912.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,9446215.0,3285540.0,80000.0,5554813.0,9332555.0,2121825.0,9446215.0,113660.0,1769577.0,1769577.0,26400.0,3891402.0,26400.0,1977356.0,3500.0,2121825.0,175000.0,1269578.0,7807977.0,1977356.0,87260.0,291917.0,269727.0,83760.0,22190.0
32932223,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,61407.0,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,15033.0,122057.0,1345360.0,BirkerÃ¸d,2016-01-01,2016-12-31,1474620.0,1513791.0,61407.0,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,39171.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,250000.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,345360.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
32932223,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzc2LzM2LzdjLzdkYzktNGM5Ni1iZThhLTRmNzcxYjc0NzU0Zg.xhtml,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2FhLzU3L2JjLzU0NjctNDg0MC1iMjg4LWQwNTNjZGRhYTJhOA.pdf,http://regnskaber.virk.dk/32223923/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2I0LzY4LzhlLzIyMDYtNGMxYy1hMTcwLTgzMDRlNjAyOTMzOA.xml,true,BirkerÃ¸d,3460.0,29.0,Mosevangen,3300 FrederiksvÃ¦rk,Kastanievej 2,Regnskabsklasse B,2018-05-30,2018-05-30,,32932223.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christopher Curry,Christopher Derek Curry,Nordea,KRISPOINT HOLDING ApS,Rud Christiansen,,,,BirkerÃ¸d,2016-01-01,2016-12-31,879260.0,,,2017-12-31,2017-01-01,false,false,Selskabet opfylder betingelserne for fravalg af revision og har fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25603942,indberetninger-20180424,2.5927935,32932223.0,AWOwjwqo0wkEsASktK_d,2018-05-30T10:20:11.224Z,2018-05-30T10:19:13.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-56-WW,2018-05-30T10:19:13.906Z,,,,,,,,,,,,,,,,,,,,,,,,,
