entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Dividend,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromInvestmentsInAssociates,OtherExternalExpenses,OtherFinanceIncome,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
26988217,2012-01-01,2012-01-01,c172,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,410917.0,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,254250.0,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-01-01,2012-12-31,c16,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,291988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-01-01,2012-12-31,c173,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,-956250.0,445386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-01-01,2012-12-31,c2,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,181071.0,,,-73.0,159655.0,0.0,49600.0,383040.0,445386.0,84667.0,7213.0,7213.0,340653.0,333440.0,22321.0,159582.0,159582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-01-01,2012-12-31,c4,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-01-01,2012-12-31,c8,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,-410917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2012-12-31,2012-12-31,c161,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,1717897.0,104994.0,125000.0,1320194.0,56250.0,181592.0,1713522.0,198400.0,1717897.0,4375.0,199303.0,154303.0,397703.0,45000.0,4375.0,677358.0,125000.0,198400.0,300000.0,1288522.0,4375.0,1215200.0,300000.0,0.0,,,
26988217,2012-12-31,2012-12-31,c174,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,-99947.0,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,254250.0,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2013-01-01,2013-01-01,c169,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,-99947.0,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,254250.0,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988217,2013-01-01,2013-01-01,c17,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8vcGRmcy8yNjk4ODIxNztBcFMzMzE1MTA7MjAxMzAxMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/71288962/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDE0MDEyOV8xODMzMDFfMjcz.xml,,Hellerup,2900.0,44.0,Strandvejen,Odder,8300.0,40.0,RÃ¸ddalsminde,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2014-01-17,2004-07-01,2014-01-17,37200.0,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.250 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,225000.0,-300000.0,33771231.0,26988217.0,33771231.0,Ãrsrapport,,Brian Dahl,Steen Madsen,Steen Madsen,Steen Madsen Patents ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Odder,Odder,IPRAS Hoding II ApS,HÃ¸rsholm,2013-09-30,2013-01-01,25.0,2014-01-17,Hellerup,urn:ofk:oid:15741899,indberetninger-20180424,2.5124211,26988217.0,,2018-03-31T18:26:15.566Z,2014-01-29T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-01-01,13-380.807,2014-01-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
