entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Dividend,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
31422639,2017-01-01,2017-01-01,c172,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,205000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,148272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,50740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-12-31,c2003,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,550740.0,,-3079.0,500000.0,8188.0,178083.0,246213.0,169895.0,565051.0,-3079.0,14311.0,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-12-31,c411,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,50740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31422639,2017-12-31,2017-12-31,c176,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,205000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,,,,,,,,,,,,,205000.0,,,,,,,,,,,,,,,,,,,,
31422639,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2NiL2NjLzgyL2RiNWYtNGNjMS04NGM0LTQxM2UyMjEyZWYxMQ.pdf,http://regnskaber.virk.dk/93622413/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzk0L2MzLzI3L2I2ZGYtNDZhMi05MTJmLTUwMjkzYjJhMjFmNQ.xml,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸ge,4600.0,8.0,Cedervej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-13,2019-03-13,2019-04-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,400000.0,39090279.0,31422639.0,39090279.0,mne19760,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Dyrkon Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Helle Dyrby KÃ¶hn,"One Revision, Statsautoriseret Revisionspartnerselskab",Dyrkon Holding ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸ge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-13,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26979714,indberetninger-20180424,2.5097417999999996,31422639.0,AWoMzgsMRYGX6_YTGz5t,2019-04-11T14:30:21.803Z,2019-04-11T14:29:50.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-48-FT,2019-04-11T14:29:50.369Z,324012.0,,,,,,,,,,,,205000.0,2822935.0,240802.0,125000.0,2617935.0,2822935.0,2498923.0,205000.0,205000.0,2401725.0,199012.0,2498923.0,82887.0,2377133.0,2377133.0,14311.0,,,,,
