entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,ValueAdjustmentsOfEquity,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfExecutiveBoard
21595772,2014-04-01,2014-04-01,c309,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,125000.0,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2014-04-01,2014-04-01,c354,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,822045.0,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2014-04-01,2015-03-31,c195,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,746653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2014-04-01,2015-03-31,c310,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2014-04-01,2015-03-31,c355,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,746653.0,-203794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2014-04-01,2015-03-31,c4,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,746653.0,,0.0,0.0,9393.0,4788396.0,446193.0,1481763.0,4744.0,0.0,332882.0,746653.0,7030949.0,48934.0,0.0,3960387.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-03-31,2015-03-31,c5,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,1489904.0,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,5676118.0,1200628.0,125000.0,5638068.0,0.0,38050.0,5676118.0,4186214.0,745820.0,38050.0,745820.0,2079101.0,162128.0,38050.0,1364904.0,3440394.0,1309765.0,4437440.0,3776313.0,498999.0,51528.0,,,,,
21595772,2015-04-01,2015-04-01,c235,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531086.0,569136.0,,,
21595772,2015-04-01,2015-04-01,c312,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,125000.0,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2015-04-01,c351,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzIyLzVmL2YzL2JjYjctNDMxZi04MjBlLWJmM2UzOTI1ZjU1Ng.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzU3Lzk1LzUyLzg0ZWItNDVkMy1hMjZhLWJkYjU1NzU1YjZlNg.xml,43449.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Skovlunde,2740.0,"9, 1.",Literbuen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-08-31,2016-08-31,1999-01-01,2016-08-31,17965.0,209023.0,1364904.0,21595772.0,30700228.0,Ãrsrapport,James Eric Bjornholt,James Eric Bjornholt,Microchip Technology Nordic ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Skovlunde, den",Ballerup,2016-03-31,2015-04-01,203184.0,2016-08-31,"KÃ¸benhavn, den",44209855.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22959798,indberetninger-20180424,2.5095992000000003,21595772.0,,2018-03-28T19:42:15.152Z,2016-09-12T12:49:51.220Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-86-XA,2016-09-12T12:49:51.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
