entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,ValueAdjustmentsOfEquity,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfQualificationsOfAuditedFinancialStatements,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,IdentificationOfApprovedAnnualReport,InformationOnAnyPartOfLiabilityFallingDueInMoreThanFiveYears,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,DescriptionOfAuditor,NameAndSurnameOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
21595772,2015-04-01,2015-04-01,c309,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,125000.0,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2015-04-01,c354,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,1364904.0,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2016-03-31,c195,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,661033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2016-03-31,c310,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2016-03-31,c355,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,661033.0,547852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2015-04-01,2016-03-31,c4,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,661033.0,,4946.0,-99843.0,5.0,0.0,17965.0,3836449.0,4422987.0,369076.0,1369778.0,5025.0,2588.0,293606.0,566136.0,568573.0,5792765.0,39541.0,-94897.0,-94897.0,3134226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2016-03-31,2016-03-31,c5,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,2698789.0,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,5242873.0,731844.0,125000.0,5085335.0,0.0,57695.0,5242873.0,99843.0,460144.0,157538.0,99843.0,460144.0,1268483.0,162203.0,57695.0,2573789.0,0.0,2083940.0,815457.0,4353491.0,4177288.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2016-04-01,2016-04-01,c235,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345867.0,403562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2016-04-01,2016-04-01,c312,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,125000.0,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595772,2016-04-01,2016-04-01,c351,,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzkzLzViL2EzLzBiNzQtNDgzZS1hY2RiLTVmZDc0MmI1MTgxMQ.pdf,http://regnskaber.virk.dk/27759512/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzM0L2Y2LzliLzVlZTItNDM4OS05NTk1LTg2ZTVjN2E3YTJiYQ.xml,8418.0,2000.0,4.0,DK-2,"9, 1.",2017-08-24,2017-08-24,1999-01-01,2017-08-24,27939.0,2573789.0,30700228.0,21595772.0,30700228.0,2015-04-01,2016-03-31,2017-03-31,2016-04-01,true,2017-08-24,44209855.0,Revisionsp̴tegning,urn:ofk:oid:24467127,indberetninger-20180424,2.5118406,21595772.0,,2018-03-27T14:25:50.139Z,2017-09-01T11:06:09.169Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AT-25-NY,2017-09-01T11:06:09.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
