entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RemunerationOfManagementCategory,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,ImpairmentLossesOfPropertyPlantAndEquipment,TransferFairValueAdjustmentsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
17607693,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,39.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,1452102.0,Statsautoriseret revisor,12311139.0,15297531.0,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,625080.0,8609.0,Kolding,610846.0,2017-01-01,2017-12-31,917819.0,917819.0,1534290.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,814615.0,2018-12-31,2018-01-01,true,2019-04-24,Kolding,284554.0,0.0,Formand,11415739.0,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17607693,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,917819.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17607693,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,31605414.0,73412.0,300000.0,100645.0,2811735.0,2622064.0,442652.0,27256434.0,31605414.0,28793679.0,1268915.0,17785610.0,16516695.0,29878498.0,52489.0,749760.0,29878498.0,0.0,442652.0,2000000.0,511735.0,3064920.0,52489.0,11008069.0,1737691.0,1791552.0,1158363.0,2689561.0,307958.0,,,,,,,,,,
17607693,2018-01-01,2018-01-01,c507,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4300392.0,6962275.0,,,,,,,
17607693,2018-01-01,2018-01-01,c522,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4145403.0,31401837.0,,,,,,,
17607693,2018-01-01,2018-01-01,c559,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,
17607693,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,41.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,1633533.0,Statsautoriseret revisor,13032712.0,15683197.0,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,704095.0,2525.0,Kolding,847590.0,2017-01-01,2017-12-31,315382.0,315382.0,1016952.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,824489.0,2018-12-31,2018-01-01,true,2019-04-24,Kolding,314024.0,0.0,Formand,11871098.0,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,
17607693,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,315382.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17607693,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,
17607693,2018-01-01,2018-12-31,c505,,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJhL2NjLzE3LzZjYmMtNDM0Ny04N2NiLTZkNjg3NzY3Y2FiYg.pdf,http://regnskaber.virk.dk/39670671/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2FhL2U2L2E4LzhmZTgtNGNjMi05MTAxLWNkNGE0NTc0MTVjZQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000.0,Kolding,135.0,Vejlevej,6000 Kolding,Hospitalsgade 16,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til ledelsen i SlotssÃ¸Badets Fond,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-24,1994-06-01,2019-04-24,,Statsautoriseret revisor,,,20222670.0,17607693.0,20222670.0,mne2272,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SlotssÃ¸Badets Fond.,Ãrsrapport,12541570.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Otto Skak,Otto Skak,Sparnord Bank,SlotssÃ¸Badets Fond,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,,2018-12-31,2018-01-01,true,2019-04-24,Kolding,,,Formand,,urn:ofk:oid:27062708,indberetninger-20180424,2.5118406,17607693.0,AWp3Uh5_RYGX6_YTHT9G,2019-05-02T06:54:52.525Z,2019-05-02T06:53:50.827Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-25-BY,2019-05-02T06:53:51.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958855.0,1103969.0,0.0,0.0,
