entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,DividendPaid
19407942,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,500000.0,30429.0,119571.0,19407942.0,-7977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,414.0,852807.0,Virum,2014-07-01,2015-06-30,352928.0,463987.0,-380429.0,2016-06-30,2015-07-01,150000.0,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,111059.0,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,440841.0,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2014-07-01,2015-06-30,c8,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,-87913.0,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2015-06-30,2015-06-30,c10,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,9672088.0,452026.0,125000.0,493228.0,8081907.0,4077719.0,9672088.0,1590181.0,5101141.0,18721.0,9178860.0,5082420.0,1239215.0,4077719.0,0.0,3740702.0,4216205.0,1590181.0,350966.0,41202.0,0.0,41202.0,
19407942,2015-07-01,2015-07-01,c11,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
19407942,2015-07-01,2015-07-01,c12,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,4216205.0,,,,,,,,,,,,,,,,,,
19407942,2015-07-01,2015-07-01,c13,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,3740656.0,,,,,,,,,,,,,,,,,,
19407942,2015-07-01,2015-07-01,c14,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,0.0,,,,,,,,,,,,,,,,,,
19407942,2015-07-01,2015-07-01,c15,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2FlL2UzLzlmLzg3Y2YtNGIyMC1iM2FkLTc0ZDJkZjMwZTliYQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2JjL2I1L2ZiLzFkYjQtNGU2YS04ZmQzLTQ2ZTk3ZDE5MTY2ZA.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2JlL2ZmL2ExL2NkNGItNGM0YS1hYTM1LWNjNDVmYjAyN2M4Mg.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2016-12-15,2016-12-15,,,,19407942.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:23307351,indberetninger-20180424,2.5927877,19407942.0,,2018-03-29T08:27:58.905Z,2016-12-15T19:48:55.520Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-NU,2016-12-15T19:48:55.743Z,,,,,8081861.0,,,,,,,,,,,,,,,,,,
