entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30070925,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,168.0,2.0,441.0,Roskilde,2016-01-01,2016-12-31,227.0,271.0,-168.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,44.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,-227.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2016-12-31,2016-12-31,ID_8,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,22411.0,16750.0,22411.0,22197.0,22411.0,214.0,22411.0,5447.0,214.0,22411.0,46.0,168.0,
30070925,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,205.0,2.0,443.0,Roskilde,2016-01-01,2016-12-31,100.0,236.0,-205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,136.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,Brian Stensballe
30070925,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,-100.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,,,,,,,,,,,,,
30070925,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI5L2RmL2FlL2RmZmYtNGRkZS1iOWEwLWVjYTRlNzBlMzA0Yw.pdf,http://regnskaber.virk.dk/52907003/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzM0L2I5LzVjLzdhYWMtNGZlOC05ZTMzLTJiNmEyYmQ3NjEzMQ.xml,"2605, BrÃ¸ndby","Park Alle 350A, 2",Til den daglige ledelse i Komplementarselskabet VindInvest 14 ApS,"Regnskabsklasse B, mikrovirksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-27,2018-03-27,2018-04-16,www.momentum-gruppen.com,29198535.0,30070925.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Komplementarselskabet VindInvest 14 ApS.,Ãrsrapport,Jimmi Christensen,Lilian Wahlers Nielsen,CR Statsautoriseret Revisionsaktieselskab,Komplementarselskabet VindInvest 14 ApS,CR Statsautoriseret Revisionsaktieselskab,,,,Roskilde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-27,BrÃ¸ndby,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25344321,indberetninger-20180424,2.5124211,30070925.0,AWLyBrkRx8uVRSOdf65S,2018-04-23T10:22:54.979Z,2018-04-23T10:22:24.472Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-55-QT,2018-04-23T10:22:24.572Z,22517.0,16750.0,22517.0,22297.0,22517.0,220.0,22517.0,5547.0,220.0,22517.0,52.0,168.0,
