entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33387636,2015-07-01,2016-06-30,c347,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,2000.0,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,44262.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,46.0,Odense,2015-07-01,2016-06-30,42308.0,42308.0,42262.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,0.0,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,,
33387636,2015-07-01,2016-06-30,c358,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,42308.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,,
33387636,2016-06-30,2016-06-30,c398,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,204163.0,80000.0,202163.0,204163.0,2000.0,175520.0,175520.0,175520.0,1.0,2000.0,122163.0,2000.0,28643.0,28643.0,,,,
33387636,2016-07-01,2016-07-01,c664,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,145520.0,30000.0,,
33387636,2016-07-01,2016-07-01,c703,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,80000.0,,,,,,,,,,,,,,,
33387636,2016-07-01,2016-07-01,c712,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,122163.0,,,,,,,,,,,,,,,
33387636,2016-07-01,2017-06-30,c0,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,2096.0,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,47891.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,103.0,Odense,2015-07-01,2016-06-30,45898.0,45898.0,45795.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,0.0,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
33387636,2016-07-01,2017-06-30,c2,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,,
33387636,2016-07-01,2017-06-30,c357,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,45898.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,,
33387636,2016-07-01,2017-06-30,c42,,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzAzL2IxLzBmL2ZmOWQtNGFjOS1iOTAxLTZkZDgxNGU1MTk3ZA.pdf,http://regnskaber.virk.dk/63678333/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQzLzk1Lzg5LzQzZTAtNDZhOC05MDUyLWY4MTczOGJmNjA1YQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5474 Veflinge,Hedebovej 47,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i NS af 11.01.11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-12,2011-01-11,2017-10-29,Statsautoriseret revisor,,20222670.0,33387636.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for NS af 11.01.11 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Nikolaj Stenvang,Kent Stenvang,NS af 11.01.11 ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns Kommune,2017-06-30,2016-07-01,47891.0,true,2017-09-12,Odense,,51255455.0,urn:ofk:oid:24650410,indberetninger-20180424,2.5097535,33387636.0,,2018-03-27T14:59:44.754Z,2017-11-01T10:23:42.475Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-11-GB,2017-11-01T10:23:42.593Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
