entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32828183,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,174056.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,40650.0,1914021.0,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,988.0,1668.0,Aarhus,2017-01-01,2017-12-31,1291195.0,1699995.0,1699315.0,2018-12-31,2018-01-01,true,2019-01-24,Risskov,408800.0,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,,
32828183,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,1291195.0,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,,
32828183,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,3138312.0,2618182.0,80000.0,3098782.0,1400.0,2337151.0,39530.0,479200.0,3138312.0,801161.0,479200.0,39530.0,360122.0,0.0,39530.0,2257151.0,801161.0,393704.0,47335.0,1400.0,0.0,,
32828183,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,2257151.0,,,,,,,,,,,,,,,,,
32828183,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,2337151.0,,,,,,,,,,,,,,,,,
32828183,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,80000.0,,,,,,,,,,,,,,,,,
32828183,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,220126.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,4.0,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,91524.0,1395087.0,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,98032.0,11632.0,Aarhus,2017-01-01,2017-12-31,754037.0,997037.0,1083437.0,2018-12-31,2018-01-01,true,2019-01-24,Risskov,243000.0,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,,
32828183,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,28711395.0,ADMINISTRATIONSSELSKABET BJARNE BERTELSEN 2015 ApS
32828183,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,,
32828183,2018-01-01,2018-12-31,c13,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzA3L2E2LzE4L2UxYWUtNGYyMy1hMGQ5LTg4YTY2NjI0YmMwYw.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2ZiLzQ4LzM2L2E5ZTYtNGM0My1hNTRlLThkMjc3MTBlMzgzMw.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzVhLzIwLzg3L2Y3ZWQtNGE0YS05NTdhLWMzNmVkOGUwN2Q4NA.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,37.0,Randersvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Slomarksvej 43,Til kapitalejeren af Datec Medico ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2019-01-24,2019-03-14,Statsaut. revisor,,,32828183.0,mne9078,1011341620.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bjarne Bertelsen,Ole SkjÃ¸dt,Henriette SkjÃ¸dt,Jyske Bank,DATEC MEDICO ApS,Bjarne Bertelsen,,,Aarhus,2017-01-01,2017-12-31,754037.0,,,2018-12-31,2018-01-01,true,2019-01-24,Risskov,,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26826597,indberetninger-20180424,2.595548,32828183.0,AWl8MujERYGX6_YTF3zB,2019-03-14T12:35:28.388Z,2019-03-14T12:35:04.282Z,regnskab,0.0,,2018-12-31,2018-01-01,X18-AR-85-ZY,2019-03-14T12:35:04.500Z,,,,,,,,,,,,,,,,,,,,,,,
