entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,DistributionCosts,GrossResult,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32828183,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,1.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32828183,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,102800.0,1.0,90357.0,1033705.0,1000.0,638148.0,841548.0,840548.0,203400.0,,,,,,,,,,,,,,,,,,,,,,,
32828183,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,638148.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32828183,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,1.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,1807858.0,1245783.0,80000.0,1724983.0,706932.0,0.0,82875.0,82875.0,479200.0,1807858.0,1086026.0,479200.0,82875.0,112360.0,0.0,14900.0,14900.0,626932.0,1086026.0,931183.0,42483.0,,
32828183,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,1.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,,,,,706932.0,,,,,,,,,,,,,,,,,,
32828183,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,
32828183,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,,,,,626932.0,,,,,,,,,,,,,,,,,,
32828183,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,160674.0,1.0,39856.0,646836.0,1118.0,339024.0,447424.0,446306.0,108400.0,,,,,,,,,,,,,,,,,,,,,,,
32828183,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28711395.0,ADMINISTRATIONSSELSKABET BJARNE BERTELSEN 2015 ApS
32828183,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IxLzIzLzVhL2RlZmUtNDM3Zi05NDg1LTgyOTg5M2Q4YjA5Mg.xhtml,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzEzL2VmLzNhL2VlYTktNDAyMS04MmY5LWMyMTY2MDVkODBlNg.pdf,http://regnskaber.virk.dk/38182823/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RkLzUxLzQ2L2MyNDQtNDU2ZS1hMTNhLTE4NjZmM2ZhYzU5OQ.xml,true,Danmark,DK,Risskov,8240.0,43.0,Solmarksvej,Aarhus N,8200.0,68.0,Nordre Ringgade,8240 Risskov,Solmarksvej 43,Til kapitalejeren i Datec Medico ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-22,2017-05-17,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet og hÃ¦fter solidarisk for den samlede selskabsskat.</p>",32828183.0,1011341620.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Bertelsen,Henriette SkjÃ¸dt,Henriette SkjÃ¸dt,DATEC MEDICO ApS,Bjarne Bertelsen,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-04-22,Risskov,32117573.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23879021,indberetninger-20180424,2.594826,32828183.0,,2018-03-28T02:16:05.233Z,2017-05-17T09:39:04.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X16-BF-22-VQ,2017-05-17T09:39:05.032Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
