entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
17883887,2015-07-01,2015-07-01,c720,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,1650000.0,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2015-07-01,c741,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,29388057.0,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2015-07-01,c744,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,3000000.0,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2016-06-30,c109,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2016-06-30,c123,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,-7626469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2016-06-30,c3,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,-626469.0,-283087.0,283087.0,974295.0,741376.0,-516006.0,-283087.0,110463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2016-06-30,c742,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,-7626469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2015-07-01,2016-06-30,c745,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,7000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883887,2016-06-30,2016-06-30,c4,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,30411588.0,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,,,30593420.0,491494.0,1650000.0,30593420.0,30593420.0,181832.0,29825792.0,56832.0,88276.0,7000000.0,21761588.0,29825792.0,181832.0,276134.0,0.0,187858.0,125000.0,,,,,,,,,,,
17883887,2016-06-30,2016-06-30,c722,,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2NiLzBmLzQwLzVmM2EtNGEwNy1hMDA0LTM1NTg0YTVmMzQ3OQ.pdf,http://regnskaber.virk.dk/78838871/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzNlLzgzLzM5LzI2OWUtNDllNi1iYzc5LTU3MGFhMDRhY2UzYw.xml,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-11,2017-09-11,1994-06-22,2017-11-02,1650000.0,17883887.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Thornam Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birthe Thornam,Birthe Thornam,Thornam Invest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Frederiksberg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-06-30,2016-07-01,2017-09-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24657731,indberetninger-20180424,2.5095853999999997,17883887.0,,2018-03-27T15:23:19.832Z,2017-11-02T14:44:03.326Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-31-BC,2017-11-02T14:44:03.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
