entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,NameOfAuditFirm
32068332,2012-07-01,2013-06-30,c3,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,18000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",70250.0,-50605.0,1345.0,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,23145.0,59445.0,Slagelse,2012-07-01,2013-06-30,-50605.0,-50605.0,-86905.0,2014-06-30,2013-07-01,2014-10-31,Slagelse,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2012-07-01,2013-06-30,c5,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,100000.0,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2012-07-01,2013-06-30,c7,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,0.0,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2012-07-01,2013-06-30,c9,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,-150605.0,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-06-30,2013-06-30,c11,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,3652265.0,52750.0,125000.0,219912.0,7000.0,2291265.0,1822000.0,3652265.0,1361000.0,1610353.0,1321000.0,1321000.0,3432353.0,1610353.0,40000.0,1822000.0,100000.0,2066265.0,40000.0,167162.0,160162.0,
32068332,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,18000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",75000.0,-35886.0,23022.0,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,20621.0,54713.0,Slagelse,2012-07-01,2013-06-30,-35886.0,-35886.0,-69978.0,2014-06-30,2013-07-01,2014-10-31,Slagelse,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,"REVISORERNE                        DALSGAARD,STAHL & WÃLDIKE        STATSAUTORISERET REVISIONSAPS"
32068332,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c4,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,100000.0,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c8,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8vcGRmcy8zMjA2ODMzMjtBcFM0NTI1MjE7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/23386023/Y3ZyLmRrOi8veGJybHMvWC03NzY3RjUwRS0yMDE0MTExNF8xMDIyMDhfOTQz.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-10-31,2014-11-14,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"" style=""margin-left:42.5pt;"">Ingen.</p>",,,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Larsen,Birger Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,Flemming Stahl,,,Slagelse,2012-07-01,2013-06-30,-135886.0,,,2014-06-30,2013-07-01,2014-10-31,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20129240,indberetninger-20180424,2.5124211,32068332.0,,2018-03-31T21:58:15.578Z,2014-11-14T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.355,2014-11-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
