entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,NameOfAuditFirm
32068332,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,18000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",75000.0,23022.0,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",20621.0,54713.0,Slagelse,2013-07-01,2014-06-30,-35886.0,-35886.0,-69978.0,2015-06-30,2014-07-01,2015-11-05,Slagelse,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,100000.0,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2013-07-01,2014-06-30,c9,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,-135886.0,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2014-06-30,2014-06-30,c11,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,3390886.0,82900.0,125000.0,249900.0,7000.0,1974379.0,1804000.0,3390886.0,1416507.0,1336986.0,1321000.0,1321000.0,3140986.0,1336986.0,95507.0,1804000.0,100000.0,1749379.0,95507.0,167000.0,160000.0,
32068332,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,18000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",75000.0,44829.0,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",21735.0,46905.0,Slagelse,2013-07-01,2014-06-30,-23001.0,-23001.0,-48171.0,2015-06-30,2014-07-01,2015-11-05,Slagelse,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,"REVISORERNE DALSGAARD,STAHL & WÃLDIKE STATSAUTORISERET REVISIONSAPS"
32068332,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,100000.0,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
32068332,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzM5L2QyLzIxLzM4ZjktNDM1Ny1iNmMwLTI2MjFlM2ExODQ2MQ.xhtml,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU2Lzg1L2ExLzlmMTgtNGE0Yi04OWYwLTI3MTk1YzZjM2U1OQ.pdf,http://regnskaber.virk.dk/23386023/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzVhLzI0LzE2LzEwY2UtNDFlMC04NjU3LWNjZjUzZDc0Y2I2MA.xml,Danmark,DK,Slagelse,8.0,Nytorv,4200 Slagelse,Schweizerplads,SÃ¦by,9300.0,12.0,Anemonevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i Birgersen ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-17,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ejendom er stillet til sikkerhed for gÃ¦ld til realkreditinstitut.</p>",,,21696382.0,32068332.0,1005132190.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Birger Rene Larsen,Birger Rene Larsen,Sparekassen SjÃ¦lland,BIRGERSEN ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,Slagelse,2013-07-01,2014-06-30,140000.0,,,2015-06-30,2014-07-01,2015-11-05,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21632143,indberetninger-20180424,2.5947871,32068332.0,,2018-03-30T13:56:44.470Z,2015-11-18T09:08:42.000Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-33-QQ,2015-11-18T09:08:42.244Z,,,,,,,,,,,,,,,,,,,,,,
