entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32451381,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,-169000.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,23390.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,-145610.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,145610.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,15000.0,204816.0,1713.0,5307.0,193410.0,189816.0,47800.0,,,,,,,,,,,,,,,,,,,
32451381,2014-12-31,2014-12-31,ID_16,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,372830.0,240292.0,125000.0,372830.0,294519.0,372830.0,78311.0,93220.0,21673.0,169000.0,519.0,93220.0,78311.0,39318.0,650.0,47800.0,8838.0,38668.0,
32451381,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,42.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,-55958.0,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32451381,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZhLzk1LzIzLzNhMGYtNDFiNy1hM2YxLTRmYjFlYmE5NjIyOA.pdf,http://regnskaber.virk.dk/18315423/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzUyLzgwLzBkLzM2ZWEtNDc0Yy04OTJiLTdiNTJiYjBkMzBkMA.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Adromi ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-26,2009-09-17,2016-05-26,mail@adromi.com,32451381.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Adromi ApS.,Ãrsrapport,Martin Winther Bach,Andelskassen,Adromi ApS,Revisionskontoret i VidebÃ¦k A/S,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-26,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22459266,indberetninger-20180424,2.5118406,32451381.0,,2018-03-29T04:45:32.994Z,2016-05-26T21:23:21.224Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-91-HT,2016-05-26T21:23:21.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,
