entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
29241295,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,18428.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,80133.0,SorÃ¸,2017-01-01,2017-12-31,6239.0,6239.0,-18428.0,2018-12-31,2018-01-01,55466.0,false,2019-01-30,Dalmose,0.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,-99561.0,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,3360280.0,444031.0,125000.0,3360280.0,2509786.0,3360280.0,850494.0,2897502.0,850494.0,105800.0,2278986.0,2897502.0,850494.0,18747.0,18747.0
29241295,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,19460.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,49438.0,SorÃ¸,2017-01-01,2017-12-31,-36978.0,-36978.0,-19460.0,2018-12-31,2018-01-01,66956.0,false,2019-01-30,Dalmose,0.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,-144978.0,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,,,,,,,,,,,,,,,
29241295,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzJjL2JhL2JhLzlkNjktNGYyYi1iOGI3LTU3YWIxYzIxMTMyNw.xhtml,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzMyLzM3Lzg3Lzg2ODUtNDRmNy04MTgzLTQ1NWExZmJmNWNkNw.pdf,http://regnskaber.virk.dk/59214292/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzE4L2FiLzA5L2Q1NjktNGRjNi1hMmYzLWZkZWViZjgyZmNkMA.xml,true,SorÃ¸,4180.0,1.0,RÃ¦vebjÃ¦rgvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Bangsbo Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-01-30,2019-04-27,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",39473321.0,29241295.0,mne17412,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dennis Malle,Erik Anders Bang,Erik Anders Bang,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,SparNord,BANGSBO HOLDING ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,SorÃ¸,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,2019-01-30,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27047946,indberetninger-20180424,2.59279,29241295.0,AWptQnj_RYGX6_YTHPbQ,2019-04-30T08:01:34.944Z,2019-04-30T08:00:33.569Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-18-ED,2019-04-30T08:00:33.793Z,2691453.0,17879.0,125000.0,2691453.0,2367008.0,2691453.0,324445.0,2653124.0,324445.0,108000.0,2134008.0,2653124.0,324445.0,20450.0,20450.0
