entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
29605564,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,20055.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",-6726.0,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,238.0,0.0,Frederiksberg,2014-07-01,2015-06-30,-22045.0,-27019.0,-26781.0,2016-06-30,2015-07-01,true,false,-4974.0,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,,,,,,,,,,,,,,,,,,,
29605564,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,-22045.0,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,,,,,,,,,,,,,,,,,,,
29605564,2015-06-30,2015-06-30,c6,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,153791.0,36.0,125000.0,18627.0,12280.0,43592.0,41164.0,153791.0,110199.0,94000.0,135164.0,94000.0,728.0,5000.0,41164.0,-81408.0,0.0,110199.0,87772.0,18591.0,0.0,21699.0,1311.0,
29605564,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,43592.0,,,,,,,,,,,,,,,,,,
29605564,2015-07-01,2015-07-01,c7,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,
29605564,2015-07-01,2015-07-01,c8,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,-81408.0,,,,,,,,,,,,,,,,,,
29605564,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,0.0,,,,,,,,,,,,,,,,,,
29605564,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,16044.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",64073.0,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,1089.0,12523.0,Frederiksberg,2014-07-01,2015-06-30,47183.0,59463.0,48029.0,2016-06-30,2015-07-01,true,false,12280.0,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
29605564,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,,,,,,,,,,,,,,,,,,,
29605564,2015-07-01,2016-06-30,c11,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzAwL2ZkLzIxLzIwYmItNGI1Ni04OGI5LTk5ODFhZjM1ZWI2OQ.xhtml,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I3L2FkLzMxLzk1MzUtNDQyOS1hZGY5LWJmYjZhN2EzODBmMw.pdf,http://regnskaber.virk.dk/46550692/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzIzL2IxLzk4L2FiNDctNDMwZC1iMTc4LTM4YzYzZTI0YTAyMA.xml,true,Frederiksberg C,1862.0,"1, 1 h",Rathsacksvej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-11-30,2016-11-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser pÃ¥ statustidspunktet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ statustidspunktet ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,29605564.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Rasmus Hemmersam,Rasmus Hemmersam,Sydbank A/S,HEMMERSAM DOCUMENTARY ApS,Exacta Regnskab ApS,,,Frederiksberg,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:23306625,indberetninger-20180424,2.5927877,29605564.0,,2018-03-29T08:23:06.125Z,2016-12-15T18:52:29.717Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-PW,2016-12-15T18:52:29.973Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
