entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfSpecialItems,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,DissolutionOfPreviousYearsRevaluations,Revaluations
36697997,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,7500.0,-7500.0,15137371.0,36697997.0,mne9212,-54752.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,38958.0,0.0,LÃ¸nstrup,2016-01-01,2016-12-31,18515.0,8294.0,-7500.0,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,-10221.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,,,,,,,,,,,,,,,,
36697997,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,18515.0,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,,,,,,,,,,,,,,,,
36697997,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,6474590.0,2080.0,50000.0,12301.0,694132.0,6474590.0,5780458.0,6462289.0,6462289.0,6462289.0,4000.0,10221.0,-43157.0,687289.0,5780458.0,5771458.0,10221.0,5000.0,,
36697997,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,-43157.0,,,,,,,,,,,,,,,
36697997,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,694132.0,,,,,,,,,,,,,,,
36697997,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,50000.0,,,,,,,,,,,,,,,
36697997,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,687289.0,,,,,,,,,,,,,,,
36697997,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,14375.0,-14375.0,15137371.0,36697997.0,mne9212,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,0.0,1241506.0,LÃ¸nstrup,2016-01-01,2016-12-31,1230294.0,1227131.0,-14375.0,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,-3163.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,,,,,,,,,,,,,,,0.0,749041.0
36697997,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,,,,,,,,,,,,,,,,
36697997,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2I5LzBmLzY2NTMtNGJmZS04ODhiLWMyMzE3YTk4NzZiNQ.xhtml,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA3LzM5L2ViL2ZhN2EtNDliOS1hNzc3LTc5ZmZmMDgzY2RjMg.pdf,http://regnskaber.virk.dk/79979663/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzgwL2Y4LzhlL2Y0MTYtNDQ1OC05MWI0LTlmZGJjOGI4MjBkOA.xml,true,Danmark,DK,Aalborg SV,9200.0,6.0,Nibevej,HjÃ¸rring,9800.0,4.0,Tannisbugtvej,9800 HjÃ¸rring,LÃ¦sÃ¸vej 5,Til ledelsen i Chris Steenberg Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-03,2018-05-24,Statsautorieret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er i resultatopgÃ¸relsen indregnet kr. 1.241.506 vedrÃ¸rende salg af anparter i associeret virksomhed.</p>",steenbergchris@yahoo.dk,,,15137371.0,36697997.0,mne9212,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tage Kielsgaard Rasmussen,Chris Steenberg,Chris Severin Steenberg,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,Handelsbanken,Chris Steenberg Holding ApS,Revisionsfirmaet Tage Kielsgaard Rasmussen Statsautoriseret Revisionsanpartsselskab,,,LÃ¸nstrup,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-05-03,HjÃ¸rring,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25537216,indberetninger-20180424,2.595549,36697997.0,AWOV8ca0x8uVRSOdg0HE,2018-05-25T06:18:19.077Z,2018-05-25T06:17:19.262Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-53-PH,2018-05-25T06:17:19.577Z,,,,,,,,,,,,,,,,,,,0.0,0.0
