entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment
27462685,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,200000.0,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,5899657.0,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,600000.0,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,-803874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,-203874.0,1.0,83348.0,127831.0,55777.0,57001.0,211189.0,57001.0,202660.0,-203874.0,-358062.0,4436.0,123395.0,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,-803874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,600000.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,
27462685,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,5895783.0,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,,,7553535.0,12895.0,200000.0,4948623.0,51900.0,118583.0,2486329.0,7553535.0,1657752.0,2604912.0,4865238.0,30296.0,2604912.0,600000.0,5095783.0,1627456.0,4865238.0,1657752.0,70490.0,18590.0,,,
27462685,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzBiL2QyLzg4LzE4M2YtNDc4MC1iOGYzLTAwMjMyMDUyNWFjYg.pdf,http://regnskaber.virk.dk/58626472/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2QzLzhlL2FhL2UzMGQtNDVjOC05NmY0LTMxNzE3MmY3N2M5MA.xml,22995.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Lystrup,8520.0,72.0,Rugmarken,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-06,2019-02-06,2003-11-24,2019-02-07,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,200000.0,32285201.0,27462685.0,32285201.0,mne30193,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JMJ af 1/7 2003 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Laursen,JÃ¸rgen MÃ¸lgaard Jensen,JÃ¸rgen MÃ¸lgaard Jensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",JMJ af 1/7 2003 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Lystrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-02-06,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26661072,indberetninger-20180424,2.509595,27462685.0,AWjM5FjHet7j816D4A4S,2019-02-08T11:36:42.264Z,2019-02-08T11:35:42.879Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-07-NB,2019-02-08T11:35:43.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
