entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfRevenue,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30987640,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,1088425.0,45105.0,1370095.0,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,3845.0,102563.0,Jonstrup,2017-01-01,2017-12-31,296700.0,380388.0,281670.0,2018-12-31,2018-01-01,1415200.0,false,false,Ja,83688.0,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,90000.0,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,206700.0,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,1701073.0,536628.0,125000.0,1701073.0,1402980.0,1701073.0,298093.0,-1427.0,-1427.0,871445.0,209520.0,90000.0,1277980.0,871445.0,299520.0,293000.0,293000.0,
30987640,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,1331356.0,73943.0,1602365.0,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,50197.0,247813.0,Jonstrup,2017-01-01,2017-12-31,365533.0,468625.0,271009.0,2018-12-31,2018-01-01,1676308.0,false,false,Ja,103092.0,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,Jakob Fyrkil Ãlgaard
30987640,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,Tina Nielsen
30987640,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,90000.0,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,275533.0,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,,,,,,,,,,,,,,,,,,
30987640,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RlL2Q0LzQ3LzEwMmYtNGQxNS1iOTBlLWRiZjI2YTRkNWYxZA.xhtml,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZjLzE5L2FmLzUwNmEtNDM4NS04ZTY1LTdjNzI5M2JmZjhkZA.pdf,http://regnskaber.virk.dk/04678903/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxL2EwL2EyL2Q1N2UtNDIwNS04NGRkLTg1ZTYxNjE1Mzg5ZQ.xml,true,6400 SÃ¸nderborg,VÃ¦rlÃ¸se,3500.0,21.0,Bringekrogen,3500 VÃ¦rlÃ¸se,Bringekrogen 21,"Regnskabsklasse B, mikrovirksomhed",2019-02-08,2019-02-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">NettoomsÃ¦tningen hidrÃ¸rer fra salg af tjenesteydelser</p>",jakob@fyrkil.dk,,,,30987640.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jakob Fyrkil Ãlgaard,Danske Bank,FYRKIL ApS,Jakob Fyrkil Ãlgaard,,,Jonstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,false,Ja,,41107884.0,false,Ingen bistand,urn:ofk:oid:26660828,indberetninger-20180424,2.594818,30987640.0,AWjMurQaet7j816D4AzY,2019-02-08T10:51:07.707Z,2019-02-08T10:50:13.965Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-04-XZ,2019-02-08T10:50:14.137Z,1975375.0,627604.0,125000.0,1975375.0,1678513.0,1975375.0,296862.0,-25426.0,-25426.0,1021208.0,232288.0,90000.0,1553513.0,1021208.0,322288.0,326563.0,326563.0,
