entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,NameOfAuditFirm
41992719,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,25000.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",1610430.0,2279351.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,25572.0,Odense,2013-07-01,2014-06-30,504118.0,669493.0,643921.0,2015-06-30,2014-07-01,2015-11-26,Odense,165375.0,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,500000.0,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,4118.0,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,3326220.0,1229283.0,20087.0,200000.0,3219220.0,20641.0,3030550.0,107000.0,3326220.0,295670.0,0.0,0.0,107000.0,173597.0,1579.0,107000.0,500000.0,2330550.0,295670.0,1989937.0,11067.0,122073.0,1936563.0,
41992719,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,25000.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",1553822.0,2112899.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,24796.0,Odense,2013-07-01,2014-06-30,422630.0,558873.0,534077.0,2015-06-30,2014-07-01,2015-11-26,Odense,136243.0,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,MA Revision
41992719,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,500000.0,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,-77370.0,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2FlL2ZmLzdmL2IyNDItNGY5NS05ZTdhLTFiYjBjZGFkMzY2Mg.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2ViLzNmL2RjLzc3NDEtNDdmNS05NTE3LWMzNTdlNWY0OWNmMw.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzE3LzQxL2QzL2VhNWMtNDFmNS1iZmNhLWQ5MGRhMzZhYTBjMw.xml,Odense M,5230.0,4.0,HannerupgÃ¥rdsvej,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250.0,ElmegÃ¥rdsvej 3 A,"Til anpartshaverne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-25,2015-11-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 422.630 mod sidste Ã¥rs kr. 504.118</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Odense,,65963000.0,Registreret revisor,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21678856,indberetninger-20180424,2.5927877,41992719.0,,2018-03-30T16:48:13.682Z,2015-11-30T10:29:38.931Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-31-BD,2015-11-30T10:29:39.211Z,3205916.0,1296597.0,49692.0,200000.0,3123416.0,19139.0,2953180.0,82000.0,3205916.0,252736.0,500.0,500.0,82500.0,160037.0,1479.0,82000.0,500000.0,2253180.0,252736.0,1826819.0,949.0,92699.0,1755560.0,
