entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables
41992719,2012-07-01,2013-06-30,c3,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,25000.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,1674172.0,666699.0,2340380.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,25491.0,Odense,2012-07-01,2013-06-30,508150.0,666699.0,641208.0,2014-06-30,2013-07-01,2014-11-30,Odense,158549.0,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2012-07-01,2013-06-30,c5,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,500000.0,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2012-07-01,2013-06-30,c7,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,8150.0,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2013-06-30,2013-06-30,c9,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,3290562.0,1390259.0,20058.0,200000.0,3158562.0,14611.0,3026433.0,132000.0,3290562.0,264129.0,132000.0,148875.0,4627.0,132000.0,500000.0,2326433.0,264129.0,1768303.0,5995.0,115254.0,1723012.0
41992719,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,25000.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,1610430.0,669493.0,2279351.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,25572.0,Odense,2012-07-01,2013-06-30,504118.0,669493.0,643921.0,2014-06-30,2013-07-01,2014-11-30,Odense,165375.0,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c4,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,500000.0,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2013-07-01,2014-06-30,c6,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,4118.0,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
41992719,2014-06-30,2014-06-30,c8,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8vcGRmcy80MTk5MjcxOTtBcFMxNDc2NDsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/91729914/Y3ZyLmRrOi8veGJybHMvWC1EQjg5MEVERS0yMDE0MTIwMl8xNTE0MzFfMjU0.xml,Odense SV,5250.0,3A,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 a,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-28,2014-12-01,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 504.118 mod sidste Ã¥rs kr. 508.150</p>",revifyn@revifyn.dk,,,,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Holm,MA Revision,"REVIFYN ApS, REGISTREREDE         REVISORER",Erik Holm,,Odense,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-30,Odense,,65963000.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9304229,indberetninger-20180424,2.5118417999999996,41992719.0,,2018-04-01T02:12:00.680Z,2014-12-02T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.621,2014-12-02T23:00:00.000Z,3326220.0,1229283.0,20087.0,200000.0,3219220.0,20641.0,3030550.0,107000.0,3326220.0,295670.0,107000.0,173597.0,1579.0,107000.0,500000.0,2330550.0,295670.0,1989937.0,11067.0,122073.0,1936563.0
