entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables
41992719,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,25000.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",1553822.0,2112899.0,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,24796.0,Odense,2014-07-01,2015-06-30,422630.0,558873.0,534077.0,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,136243.0,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,500000.0,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,-77370.0,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,3205916.0,1296597.0,49692.0,200000.0,3123416.0,19139.0,2953180.0,82000.0,3205916.0,252736.0,500.0,500.0,82500.0,160037.0,1479.0,82000.0,500000.0,2253180.0,252736.0,1826819.0,949.0,92699.0,1755560.0
41992719,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,20800.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",1719231.0,2263190.0,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,20079.0,Odense,2014-07-01,2015-06-30,423948.0,543238.0,523159.0,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,119290.0,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,500000.0,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,-76052.0,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,,,,,,,,,,,,,,,,,,,,,,,
41992719,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzUwLzNkLzA1LzBlZjItNDc0Mi04MjhiLTUyNzhlYTIzNjVjOQ.xhtml,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzM0L2M0L2RiLzg2ZTItNGE5MC04OTliLTU1NWU5NzIwMTMzZA.pdf,http://regnskaber.virk.dk/91729914/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzVlLzVjL2M3LzhiNTYtNDI5OS05ZTJiLTg4NDY5NGExMTkyYQ.xml,true,Odense SV,5250.0,3.0,ElmegÃ¥rdsvej,5250  Odense SV,ElmegÃ¥rdsvej 3 A,"Til kapitalejerne i Revifyn ApS, registrerede revisorer",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-16,2016-11-30,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et leasinforpligtelse, der pr. balancedagen udgÃ¸r kr. 249.463</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrets resultat udgÃ¸r kr. 423.948 mod sidste Ã¥rs kr. 422.630</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ydet kaution for 700 t.kr. for sÃ¸sterselskab.</p>",,,12246099.0,41992719.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Andersen,Erik Holm,Erik Strunge Holm,MA Revision,"REVIFYN ApS, REGISTREREDE REVISORER",Erik Holm,,Odense,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-11-22,Odense,,65963000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23221101,indberetninger-20180424,2.5949414,41992719.0,,2018-03-29T01:54:54.819Z,2016-11-30T12:02:32.046Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-00-ST,2016-11-30T12:02:32.387Z,3132032.0,1316261.0,67042.0,200000.0,3131532.0,8280.0,2877128.0,0.0,3132032.0,254904.0,500.0,500.0,500.0,181857.0,888.0,0.0,500000.0,2177128.0,254904.0,1815271.0,1589.0,73047.0,1737472.0
