entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25934962,2013-10-01,2014-09-30,ID_10,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,42465.0,1096562.0,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",3160832.0,2923.0,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,-1917823.0,-2018882.0,1139027.0,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,-101059.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2013-10-01,2014-09-30,ID_12,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,1917823.0,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2013-10-01,2014-09-30,ID_14,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,1917823.0,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-09-30,2014-09-30,ID_16,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,36361768.0,243849.0,125000.0,761768.0,75766.0,5914517.0,35600000.0,36361768.0,27884880.0,3480765.0,26082482.0,22297555.0,304162.0,35600000.0,535182.0,386368.0,35600000.0,2562371.0,2562371.0,5789517.0,1802398.0,713700.0,553516.0,517919.0,55785.0,0.0,0.0,
25934962,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-10-01,2015-09-30,ID_11,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,-1483239.0,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-10-01,2015-09-30,ID_13,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,-1483239.0,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25934962,2014-10-01,2015-09-30,ID_18,,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzMzL2M5LzQ2Lzc3NGUtNGRkZi1iN2IzLTYxYzMwN2FhNzdmNQ.pdf,http://regnskaber.virk.dk/26943952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2FlLzBiLzE2L2UxODMtNDAwOS1hODVkLTljZWMyYWJlYjc3Nw.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i CDK Ejendomme ApS,Regnskabsklasse B,2016-02-08,2001-03-06,2016-02-22,,,25934962.0,20658231.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 -30. september 2015 for CDK Ejendomme ApS.Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiverog finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter forregnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.Ledelsesberetningen indeholder efter vor opfattelse en retvisende redegÃ¸relse for de forhold,beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Ãrsrapport,Jan Konieczny,CDK Ejendomme ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer",,,"Holte, den 8. februar 2016",2013-10-01,2014-09-30,,,,"Rudersdal, 230",2015-09-30,2014-10-01,2016-02-08,NÃ¦stved,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22050156,indberetninger-20180424,2.5124266,25934962.0,,2018-03-29T00:11:50.095Z,2016-03-02T09:43:55.576Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-32-RH,2016-03-02T09:43:55.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
