entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
36049979,2014-07-15,2015-12-31,c3,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,0.0,bisgaard@prolf.dk,0.0,95477.0,-5588.0,36049979.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,0.0,0.0,Svendborg,2014-07-15,2015-12-31,-5588.0,-5588.0,-5588.0,0.0,2016-12-31,2016-01-01,89889.0,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,0.0,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2014-07-15,2015-12-31,c5,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,0.0,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2014-07-15,2015-12-31,c7,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,0.0,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2014-07-15,2015-12-31,c9,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,-5588.0,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,5588.0,5588.0,0.0,0.0,5588.0,5588.0,0.0,0.0,0.0,0.0,0.0,5588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36049979,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,0.0,bisgaard@prolf.dk,0.0,32889.0,-2484.0,36049979.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,0.0,0.0,Svendborg,2014-07-15,2015-12-31,-2484.0,-2484.0,-2484.0,0.0,2016-12-31,2016-01-01,30405.0,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,0.0,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,0.0,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36049979,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZmLzFjL2I4L2YxODAtNGI5OS1hMDI5LTA1MWViNDc1MjA1Zg.xhtml,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJhLzNiLzdjLzBlZTEtNDNhOC05NWNkLTZiODYwOGNlZWFiZA.pdf,http://regnskaber.virk.dk/97994063/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzZlL2ZlLzA4LzQ3MDYtNDYwMC04YmNlLTgzMjM3ZTk2YjE1Mw.xml,true,Danmark,DK,Svendborg,5700.0,9.0,Voldgade,Svendborg,5700.0,18.0,Strandbakken,5700 Svendborg,Strandbakken 18,Regnskabsklasse B,2017-06-20,2017-06-20,,bisgaard@prolf.dk,,,,36049979.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bloch,BÃ¸rge Bisgaard,BÃ¸rge Bisgaard,Arbejdermes Landsbank,PROFESSIONELLE LÃRINGSFÃLLESSKABER IVS,BÃ¸rge Bisgaard,,,Svendborg,2014-07-15,2015-12-31,0.0,,,0.0,2016-12-31,2016-01-01,,false,false,Jeg anser betingelserne for fravalg af revision fortsat er til stede - og selskabet fravÃ¦lger derfor ogsÃ¥ revision for det kommende regnskabsÃ¥r.,,40251875.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24256670,indberetninger-20180424,2.5955543999999997,36049979.0,,2018-03-29T15:29:23.347Z,2017-06-20T17:20:11.990Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-56-UM,2017-06-20T17:20:12.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
