entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,DividendPaid
32936172,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,17719.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",56340.0,85686.0,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,4.0,KÃ¸benhavn,2014-01-01,2014-12-31,61778.0,11623.0,11627.0,2015-12-31,2015-01-01,false,false,-50155.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2014-12-31,2014-12-31,c5,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,302184.0,38521.0,200000.0,210837.0,50155.0,46485.0,21182.0,15000.0,32573.0,302184.0,281002.0,46485.0,15000.0,91347.0,28090.0,107161.0,12289.0,44862.0,-178818.0,0.0,281002.0,252912.0,157316.0,
32936172,2015-01-01,2015-01-01,c6,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,
32936172,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,-178818.0,,,,,,,,,,,,,,,,,
32936172,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,21182.0,,,,,,,,,,,,,,,,,
32936172,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,11574.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",85966.0,110768.0,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,4.0,KÃ¸benhavn,2014-01-01,2014-12-31,11938.0,13224.0,13228.0,2015-12-31,2015-01-01,false,false,1286.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
32936172,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,11938.0,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
32936172,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,11938.0,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzgwLzBmLzg1L2JlZjEtNDJmMS1iZGJmLThmNzYwNzk1ZmVlZQ.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2NlL2ZhL2JmL2ZhNWMtNDA4MS04ODI2LTRhNGE1NzgzNzdkYQ.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2IwLzRjL2I1L2U4ZGItNDBhMi05ZDBkLTdlMWY3NzI4YTZkNg.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,Regnskabsklasse B,2016-06-09,2016-06-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julie Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,,KÃ¸benhavn,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22695784,indberetninger-20180424,2.5927935,32936172.0,,2018-03-29T07:54:49.068Z,2016-06-15T07:16:06.248Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-86-ZX,2016-06-15T07:16:06.440Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
