entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,DividendPaid
32936172,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,25574.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",183020.0,217662.0,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,9068.0,9068.0,9068.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2017-12-31,2017-12-31,c5,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,421862.0,75184.0,200000.0,180324.0,48869.0,54129.0,46299.0,10000.0,172286.0,421862.0,375563.0,54129.0,10000.0,241538.0,8664.0,46271.0,15123.0,187409.0,-153701.0,56.0,375563.0,366843.0,95140.0,
32936172,2018-01-01,2018-01-01,c6,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,
32936172,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,-153701.0,,,,,,,,,,,,,,,,,
32936172,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,46299.0,,,,,,,,,,,,,,,,,
32936172,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,29268.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",183720.0,135464.0,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,-77524.0,-77524.0,-77524.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
32936172,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,-77524.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
32936172,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,-77524.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,
32936172,2018-01-01,2018-12-31,c9,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2FkL2NhLzJmL2MwMzUtNDE2My05OTQyLTcyZTRhZTUzOWFjNw.xhtml,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2YwL2ZlL2EwL2Y5MzctNDA5NC04ZmVkLWU0MGQ2NjUxOTNkOA.pdf,http://regnskaber.virk.dk/27163923/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzYxLzhlLzBhLzY4OGQtNGNmMy05MjA3LTE5MTc1OWE4OWIzNQ.xml,true,KÃ¸benhavn K,1300.0,18.0,Borgergade,4000 Roskilde,RytterkÃ¦r 2,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-25,2019-06-25,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et huslejekontrakt.</p>",,,32936172.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Julia Lindkold,Julia Lindkold,CPH-NAILS ApS,Gertrud Nielsen,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27601359,indberetninger-20180424,2.594811,32936172.0,AWuSjgTSIXJRhhXBLbjY,2019-06-26T06:52:14.608Z,2019-06-26T06:51:48.539Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-86-YQ,2019-06-26T06:51:48.814Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
