entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables
27986765,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,56815.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-720.0,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,800.0,Rask MÃ¸lle,2016-10-01,2017-09-30,-57930.0,-70214.0,-57535.0,2018-09-30,2017-10-01,13479.0,true,-12284.0,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
27986765,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,-57930.0,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
27986765,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,221386.0,38908.0,125000.0,70019.0,31111.0,-36665.0,151367.0,221386.0,258051.0,151367.0,124636.0,151367.0,-161665.0,258051.0,133415.0,31111.0,0.0,0.0,0.0
27986765,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,125000.0,,,,,,,,,,,,,
27986765,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,-161665.0,,,,,,,,,,,,,
27986765,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,-36665.0,,,,,,,,,,,,,
27986765,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,60365.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",473140.0,688988.0,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,35.0,Rask MÃ¸lle,2016-10-01,2017-09-30,116029.0,139165.0,155483.0,2018-09-30,2017-10-01,16353.0,true,23136.0,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
27986765,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
27986765,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,116029.0,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
27986765,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzFlLzJlLzNlL2Q2MWYtNGM1ZC04ZjFmLTViOTIzNGIwNGM2MQ.xhtml,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU1LzdmL2YxL2M0MjUtNDhiNC05MGY0LWM2YjhjNjUzMDg5NQ.pdf,http://regnskaber.virk.dk/56768972/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JmLzJhLzE5LzUwY2EtNDc5ZC1iZDk5LWFkZmE1ZTBiZTZjMQ.xml,true,Rask MÃ¸lle,8763.0,124.0,NÃ¸rre Snedevej,8763 Rask MÃ¸lle,NÃ¸rre Snedevej 124,2.0,Regnskabsklasse B,2019-03-10,2019-03-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,27986765.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess Leth Kaack,Jess Leth Kaack,EBRS ApS,EBRS ApS,,Rask MÃ¸lle,2016-10-01,2017-09-30,116029.0,,,2018-09-30,2017-10-01,,true,,false,false,Ingen bistand,urn:ofk:oid:26801216,indberetninger-20180424,2.5947871,27986765.0,AWloKOFBRYGX6_YTFueE,2019-03-10T15:12:04.506Z,2019-03-10T15:11:42.742Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-27-TJ,2019-03-10T15:11:42.899Z,,,,,,,,,,,,,,,,,,,
