entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DescriptionOfOtherEngagement,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameOfAuditFirm
30608291,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,12000.0,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",232111.0,-7579.0,236532.0,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,-7579.0,-7579.0,-7579.0,2014-12-31,2014-01-01,2015-05-27,Herlev,0.0,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,-7579.0,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,51746.0,39746.0,125000.0,39746.0,-19671.0,12000.0,12000.0,51746.0,71417.0,12000.0,51045.0,-149671.0,5000.0,71417.0,20372.0,
30608291,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,12000.0,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",314424.0,-4466.0,321958.0,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,-4466.0,-4466.0,-4466.0,2014-12-31,2014-01-01,2015-05-27,Herlev,0.0,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,Lokal Revisorerne STATSAUTORISERET REVISIONSANPARTSSELSKAB
30608291,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
30608291,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2E1LzIxLzJhLzQ5OWUtNDk3NC05NDE4LWU5Nzc0YmRlYzM1Yw.xhtml,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzBjLzAwLzVjLzg5MmUtNDJlMy05Y2FlLTdkOTkyODA4ZTRmNQ.pdf,http://regnskaber.virk.dk/19280603/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzI2Lzc2L2U5LzE0ZjUtNDJiZi1hYjNlLTcyNDJmYjE2NjFkMg.xml,Danmark,DK,Herlev,2730.0,"1, 1 sal",HÃ¸rkÃ¦r,SmÃ¸rum,2765.0,"23, 1 th",PilekÃ¦r,2730 Herlev,HÃ¸rkÃ¦r 1A,ASSISTANCEERKLÃRING TIL Administration Plus ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-27,2015-05-27,,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2014 for Administration Plus ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,26108632.0,30608291.0,1008521944.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bruno Rosenkrans Jensen,Charlotte Birch,Charlotte Birch,ADMINISTRATION PLUS ApS,Lokal Revisorerne ApS,Frederikssund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-27,Herlev,,32515450.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5314244,indberetninger-20180424,2.59278,30608291.0,,2018-03-30T17:19:44.384Z,2015-05-27T10:28:26.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-18-SW,2015-05-27T10:28:26.907Z,,,,,,,,,,,,,,,,
