entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
34720231,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,98221.0,2091541.0,3032529.0,67373.0,13500.0,594966.0,788894.0,842767.0,193928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,-294966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,,,,,5915690.0,1129553.0,500000.0,5229827.0,60038.0,1824890.0,591966.0,1569764.0,42382.0,5915690.0,4046700.0,51515.0,0.0,1182989.0,1182989.0,1569764.0,685863.0,51515.0,573467.0,2372.0,634348.0,300000.0,44100.0,44100.0,0.0,1024890.0,57585.0,2863711.0,0.0,2900.0,609400.0,2530510.0,0.0,221543.0,1398816.0,2468100.0,,,
34720231,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,116335.0,2461755.0,5906280.0,161768.0,127.0,2451975.0,3166549.0,3328190.0,714574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,-951975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34720231,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzZiL2FlLzJlL2Y3OWYtNDYwNi05NDFkLTU4NzAyOWU4NWVmMA.pdf,http://regnskaber.virk.dk/13202743/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2Y1LzcwLzc2LzU2ZjctNDE4OS04ZDA4LTk3YTdlODIxMjAzOA.xml,true,"Vejle, 7100",Damhaven 5C,Til kapitalejerne i Anmasi A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-24,2017-03-24,2012-10-12,2017-03-28,info@anmasi.dk,www.anmasi.dk,27479677.0,34720231.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Anmasi A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Hedeby SÃ¸rensen,"ReviPartner, Vejle",Anmasi A/S,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Grindsted,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"530, Billund",2016-12-31,2016-01-01,false,2017-03-28,Vejle,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23653093,indberetninger-20180424,2.5124211,34720231.0,,2018-03-28T04:13:32.474Z,2017-03-28T11:57:55.387Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-25-MT,2017-03-28T11:57:55.573Z,,,,,,-1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
